,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
tfaQ,1.9049217638029707,27.0,1628566.0,Qin prophage; putative tail fibre assembly protein,b1546,
ydfO,1.426425906583307,27.0,1631303.0,Qin prophage; uncharacterized protein,b1549,
gnsB,1.5690573928928697,27.0,1631865.0,Qin prophage; multicopy suppressor of secG(Cs) and fabA6(Ts),b1550,
cspI,1.4502587924388661,27.0,1632768.0,Qin prophage; cold shock protein,b1552,
cspB,1.7346358939836597,28.0,1635595.0,Qin prophage; cold shock protein,b1557,
ydfD,1.4243629267888291,29.0,1644050.0,Qin prophage; uncharacterized protein,b1576,
asr,1.3721373496916172,30.0,1665632.0,acid shock-inducible periplasmic protein,b1597,
yobI,1.6649022433760257,31.0,1940371.0,uncharacterized protein,b4677,
yecT,1.6209385928601105,32.0,1956228.0,uncharacterized protein,b1877,
yedN,1.5687562485902984,33.0,2004992.0,No_gene_product,b4495,
intG,1.454246078211444,33.0,2006016.0,No_gene_product,b1936,
zinT,1.4359607233068865,34.0,2034855.0,"zinc and cadmium binding protein, periplasmic",b1973,
wbbK,1.7095802022114195,35.0,2097152.0,lipopolysaccharide biosynthesis protein,b2032,frozenset({<Reaction O16GLCT1 at 0x7fcfa67311d0>})
wbbI,1.56170583497619,35.0,2099200.0,"d-Galf:alpha-d-Glc beta-1,6-galactofuranosyltransferase",b2034,frozenset({<Reaction O16GALFT at 0x7fcfa6731048>})
wbbH,1.8299286513928443,35.0,2099540.0,O-antigen polymerase,b2035,"frozenset({<Reaction O16AP3pp at 0x7fcfa6724a90>, <Reaction O16AP1pp at 0x7fcfa6724a58>, <Reaction O16AP2pp at 0x7fcfa6724860>})"
glf,1.7904643812655157,35.0,2101248.0,"UDP-galactopyranose mutase, FAD/NAD(P)-binding",b2036,frozenset({<Reaction UDPGALM at 0x7fcfa657f160>})
wzxB,1.7141434940076572,35.0,2101817.0,putative polisoprenol-linked O-antigen transporter,b2037,frozenset({<Reaction O16AUNDtpp at 0x7fcfa6724fd0>})
ibsA,1.3142934180062509,36.0,2146829.0,toxic membrane protein,b4667,
yegZ,1.3532954953357894,37.0,2161152.0,No_gene_product,b2083,
yegR,1.586316323310536,37.0,2161664.0,uncharacterized protein,b2085,
gatB,1.4069025314406862,38.0,2167808.0,galactitol-specific enzyme IIB component of PTS,b2093,frozenset({<Reaction GALTptspp at 0x7fcfa696c048>})
yehD,1.8483128029694436,39.0,2185216.0,putative fimbrial-like adhesin protein,b2111,
yehE,1.732941069783019,39.0,2186240.0,DUF2574 family protein,b2112,
yehK,1.3413369704336695,39.0,2197504.0,uncharacterized protein,b4541,
yohP,1.4389512246321363,40.0,2222464.0,uncharacterized protein,b4679,
elaD,1.6063603150607388,41.0,2376191.0,"protease, capable of cleaving an AMC-ubiquitin model substrate",b2269,
yfbM,1.433149494458974,41.0,2380412.0,DUF1877 family protein,b2272,
yfbN,1.5945776218187995,41.0,2381824.0,uncharacterized protein,b2273,
yfcR,1.402186576587465,42.0,2444550.0,putative fimbrial-like adhesin protein,b2335,
yfdF,1.736510174907649,43.0,2456490.0,uncharacterized protein,b2345,
gtrB,1.6174217147955083,43.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,2.0354351089672096,43.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
yfdS,1.642347417975566,44.0,2468989.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2362,
ypdJ,1.4363862491871593,44.0,2469659.0,No_gene_product,b4545,
emrK,1.642060259610166,45.0,2476032.0,multidrug resistance efflux pump membrane fusion protein,b2368,
evgA,1.3694716702616112,45.0,2477233.0,response regulator in two-component regulatory system with EvgS,b2369,
ypdI,1.5271640758050435,46.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
yfdY,1.5558317723779433,46.0,2488528.0,DUF2545 family putative inner membrane protein,b2377,
ptsH,1.420638492966835,47.0,2527232.0,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),b2415,"frozenset({<Reaction MANptspp at 0x7fcfa67db400>, <Reaction GALTptspp at 0x7fcfa696c048>, <Reaction FRUptspp at 0x7fcfa69a64a8>, <Reaction ARBTptspp at 0x7fcfa6b658d0>, <Reaction ACGAptspp at 0x7fcfa6c4df98>, <Reaction FRUpts2pp at 0x7fcfa69a6518>, <Reaction ACMANAptspp at 0x7fcfa6bdbd30>, <Reaction MANGLYCptspp at 0x7fcfa67db160>, <Reaction MNLptspp at 0x7fcfa67a2588>, <Reaction MALTptspp at 0x7fcfa6849588>, <Reaction SUCptspp at 0x7fcfa66049b0>, <Reaction SBTptspp at 0x7fcfa66511d0>, <Reaction ACMUMptspp at 0x7fcfa6bdbdd8>, <Reaction DHAPT at 0x7fcfa6a5a240>, <Reaction TREptspp at 0x7fcfa65cae48>, <Reaction GAMptspp at 0x7fcfa696ca90>, <Reaction GLCptspp at 0x7fcfa6990710>, <Reaction ASCBptspp at 0x7fcfa6b7b390>})"
yffL,1.5365401502069183,48.0,2553856.0,CPZ-55 prophage; uncharacterized protein,b2443,
yffQ,1.584503402660597,48.0,2556950.0,CPZ-55 prophage; uncharacterized protein,b2448,
yffR,1.457375971912468,48.0,2557338.0,CPZ-55 prophage; uncharacterized protein,b2449,
ypfM,1.3753398335967049,49.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yfgH,1.4108847592139768,50.0,2623488.0,outer membrane integrity lipoprotein,b2505,
shoB,1.6032046522012235,51.0,2693504.0,toxic membrane protein,b4687,
yfiR,1.4002097168996215,52.0,2735233.0,putative periplasmic inhibitor of YfiN activity,b2603,
yfjI,1.9605362526709418,53.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,1.5594559801069203,53.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjW,1.8047853632738307,54.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
pinH,1.5074360690130242,55.0,2776576.0,No_gene_product,b2648,
ypjC,1.7821538997829767,55.0,2777088.0,No_gene_product,b2650,
ygaQ,1.7161632512520617,55.0,2779755.0,No_gene_product,b4462,
stpA,1.4182224230730993,56.0,2791449.0,"DNA binding protein, nucleoid-associated",b2669,
pncC,1.3467048185688044,57.0,2817207.0,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,b2700,
pphB,1.4574682391458749,58.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygcP,1.5082589986349544,59.0,2887680.0,putative antiterminator regulatory protein,b2768,
ygcW,1.6466750757448214,59.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcG,1.9633522682658529,59.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.4825381784995304,59.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
yqeH,1.857188097544156,60.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,1.8950038587490596,60.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,2.0733923249136383,60.0,2982662.0,uncharacterized protein,b2848,
yqeL,2.0493203814461247,60.0,2983177.0,uncharacterized protein,b4683,
yqeK,2.0156371827753614,60.0,2983293.0,uncharacterized protein,b2849,
ygeF,2.06337094081486,60.0,2983936.0,No_gene_product,b2850,
ygeG,1.964771190852436,60.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,1.8662962512197867,60.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,2.1867645451177116,60.0,2987008.0,uncharacterized protein,b2853,
pbl,2.048961537962916,60.0,2987297.0,No_gene_product,b2854,
ygeK,1.9220053917271784,60.0,2988032.0,No_gene_product,b2856,
ygeN,2.121361671978462,60.0,2988672.0,No_gene_product,b2858,
ygeO,1.5611250550376232,60.0,2989320.0,No_gene_product,b2859,
mocA,1.4858783142498255,61.0,3008518.0,CTP:molybdopterin cytidylyltransferase,b2877,frozenset({<Reaction MOCDS at 0x7fcfa67b1278>})
yqfB,1.5515141855059378,62.0,3036672.0,UPF0267 family protein,b2900,
ygiZ,1.5323301955614368,63.0,3165237.0,inner membrane protein,b3027,
ygiL,1.4910871385680835,64.0,3178772.0,putative fimbrial-like adhesin protein,b3043,
yhaI,1.5420028851568035,65.0,3246269.0,DUF805 family inner membrane protein,b3104,
tdcR,1.8561989425650502,66.0,3260928.0,L-threonine dehydratase operon activator protein,b3119,
yhaB,1.6753849612046894,66.0,3261212.0,uncharacterized protein,b3120,
yhaC,1.8420669109795933,66.0,3262464.0,pentapetide repeats-related protein,b3121,
bfd,1.4922632527269675,67.0,3460155.0,bacterioferritin-associated ferredoxin,b3337,
yhfL,1.5202975887442665,68.0,3492864.0,small lipoprotein,b3369,
yhhZ,1.5781974106845176,69.0,3575808.0,putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity,b3442,
yrhC,1.6144876211101826,70.0,3617246.0,No_gene_product,b4552,
yhiJ,1.5364819268107377,70.0,3624327.0,DUF4049 family protein,b3488,
yhiL,1.5742852028550118,70.0,3626211.0,No_gene_product,b4660,
hdeB,1.4678248473017406,71.0,3649536.0,acid-resistance protein,b3509,
hdeA,1.5142136122383556,71.0,3650048.0,stress response protein acid-resistance protein,b3510,
gadE,1.6237460464634388,71.0,3651725.0,gad regulon transcriptional activator,b3512,
yibA,1.6891595588750776,72.0,3760128.0,putative immunity protein for polymorphic toxin RhsA; HEAT-domain protein; lethality reduction protein,b3594,
yibG,1.7803594497694089,72.0,3761536.0,TPR-like repeat protein,b3596,
yibS,1.5157783462935925,72.0,3762176.0,No_gene_product,b4650,
yibW,1.7036777725437287,72.0,3762251.0,No_gene_product,b4651,
yibV,1.7542328646922907,72.0,3762704.0,No_gene_product,b4615,
waaL,1.7191931132490599,73.0,3790848.0,O-antigen ligase,b3622,"frozenset({<Reaction O16A4Lpp at 0x7fcfa67240b8>, <Reaction ECA4OALpp at 0x7fcfa6a1ccf8>})"
waaU,1.8915475901606322,73.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,frozenset({<Reaction HEPT4 at 0x7fcfa6911358>})
waaZ,1.6763378957440283,73.0,3792896.0,lipopolysaccharide KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3624,frozenset({<Reaction MOAT3C at 0x7fcfa67b10f0>})
waaY,1.6642617500928476,73.0,3793626.0,lipopolysaccharide core biosynthesis protein,b3625,frozenset({<Reaction HEPK2 at 0x7fcfa6906ef0>})
waaJ,1.6725153161100041,73.0,3794944.0,,,
waaR,1.6334065395431039,73.0,3795398.0,"lipopolysaccharide 1,2-glucosyltransferase; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase",b3626,frozenset({<Reaction GLCTR3 at 0x7fcfa6990588>})
waaS,2.0776629947320036,73.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,frozenset({<Reaction RHAT1 at 0x7fcfa661cda0>})
yigF,1.7293993496259572,74.0,3995778.0,DUF2628 family putative inner membrane protein,b3817,
yigG,1.590769495654913,74.0,3996172.0,PRK11371 family inner membrane protein,b3818,
ompL,1.5347658268603057,75.0,4057088.0,outer membrane porin L; putative sulpholipid porin,b3875,frozenset({<Reaction H2Otex at 0x7fcfa68f9208>})
yiiE,1.406618083459538,76.0,4072656.0,CopG family putative transcriptional regulator,b3889,
arpA,1.4416499025008571,77.0,4210688.0,ankyrin repeat protein,b4017,
yjbI,1.783899051409859,78.0,4240630.0,No_gene_product,b4038,
yjbL,1.7236634990245912,79.0,4250248.0,uncharacterized protein,b4047,
yjbM,1.7394011449751285,79.0,4250526.0,uncharacterized protein,b4048,
yjbS,1.7847702669784566,80.0,4258816.0,uncharacterized protein,b4621,
yjcF,1.7277341329094271,81.0,4272128.0,pentapeptide repeats protein,b4066,
yjdK,1.6174372432225106,82.0,4342400.0,,,
yjdO,1.654851399155896,82.0,4342784.0,,,
ytfI,1.5731084546951384,83.0,4427776.0,uncharacterized protein,b4215,
yjgL,1.7957371892140295,84.0,4465253.0,SopA-central-domain-like hexapeptide repeat protein,b4253,
yjgN,1.5189797442173985,84.0,4469546.0,DUF898 family inner membrane protein,b4257,
yjhB,1.496126169895788,85.0,4493874.0,"putative MFS transporter, membrane protein",b4279,
ythA,1.469120221532581,85.0,4496384.0,uncharacterized protein,b4655,
fimB,1.414386161290938,86.0,4530773.0,tyrosine recombinase/inversion of on/off regulator of fimA,b4312,
