,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
yhhI,1.9060702183119342,11.0,3618816.0,putative transposase,b3484,
yhhJ,1.4125424954346324,11.0,3619038.0,putative ABC transporter permease,b3485,
yhiI,1.4279231167321074,11.0,3622912.0,putative membrane fusion protein (MFP) of efflux pump,b3487,
yhiJ,1.7198434376838996,11.0,3624327.0,DUF4049 family protein,b3488,
yhiL,1.739256916722818,11.0,3626211.0,No_gene_product,b4660,
yhiN,1.452977498321083,11.0,3629567.0,putative oxidoreductase,b3492,
pitA,1.5287407273607923,11.0,3631001.0,"phosphate transporter, low-affinity; tellurite importer",b3493,frozenset({<Reaction PIt2rpp at 0x7fcfa669c978>})
uspB,1.5363656732912407,11.0,3632744.0,universal stress (ethanol tolerance) protein B,b3494,
uspA,1.5490767534273417,11.0,3633470.0,universal stress global response regulator,b3495,
dtpB,1.435114386278334,11.0,3634221.0,dipeptide and tripeptide permease B,b3496,"frozenset({<Reaction LALADGLUtpp at 0x7fcfa68772b0>, <Reaction LALALGLUtpp at 0x7fcfa68773c8>})"
prlC,1.421184566086512,11.0,3637248.0,oligopeptidase A,b3498,
gor,1.4358256416464963,11.0,3639658.0,glutathione oxidoreductase,b3500,frozenset({<Reaction GTHOr at 0x7fcfa68e0908>})
dinQ,1.3781360902817787,11.0,3641088.0,"UV-inducible membrane toxin, DinQ-AgrB type I toxin-antitoxin system",b4613,
arsR,1.4526084514303639,11.0,3641887.0,arsenical resistance operon transcriptional repressor; autorepressor,b3501,
arsB,1.583100480021085,11.0,3643392.0,arsenite/antimonite transporter,b3502,frozenset({<Reaction ASO3t8pp at 0x7fcfa6b7bdd8>})
arsC,1.4697476365866395,11.0,3643596.0,arsenate reductase,b3503,frozenset({<Reaction ASR at 0x7fcfa6b162e8>})
slp,2.716759419491047,11.0,3647488.0,outer membrane lipoprotein,b3506,
dctR,2.7883298425549623,11.0,3648042.0,Putative LuxR family repressor for dicarboxylate transport,b3507,
yhiD,2.5340157561501977,11.0,3648614.0,"putative Mg(2+) transport ATPase, inner membrane protein",b3508,
hdeB,2.490360634711935,11.0,3649536.0,acid-resistance protein,b3509,
hdeA,2.756355562970898,11.0,3650048.0,stress response protein acid-resistance protein,b3510,
hdeD,2.3722405773855417,11.0,3650354.0,acid-resistance membrane protein,b3511,
gadE,3.0585887427701897,11.0,3651725.0,gad regulon transcriptional activator,b3512,
mdtE,2.400853416378728,11.0,3653632.0,"anaerobic multidrug efflux transporter, ArcA-regulated",b3513,
mdtF,2.3131276689947327,11.0,3653773.0,"anaerobic multidrug efflux transporter, ArcA-regulated",b3514,
gadW,2.6615568344568996,11.0,3657728.0,transcriptional activator of gadA and gadBC; repressor of gadX,b3515,
gadX,2.7797798946167265,11.0,3658345.0,acid resistance regulon transcriptional activator; autoactivator,b3516,
gadA,2.8130534573737602,11.0,3659539.0,"glutamate decarboxylase A, PLP-dependent",b3517,frozenset({<Reaction GLUDC at 0x7fcfa691dba8>})
yhjA,2.4640529513542613,11.0,3661824.0,putative cytochrome C peroxidase,b3518,
treF,2.5599478779882756,11.0,3662951.0,cytoplasmic trehalase,b3519,frozenset({<Reaction TREH at 0x7fcfa65cad68>})
yhjB,2.913231058206031,11.0,3664651.0,putative DNA-binding transcriptional response regulator,b3520,
yhjC,2.898030666871282,11.0,3665920.0,LysR family putative transcriptional regulator,b3521,
yhjD,2.68311033479886,11.0,3666721.0,inner membrane putative BrbK family alternate lipid exporter,b3522,
yhjE,2.683168838752796,11.0,3668145.0,putative MFS transporter; membrane protein,b3523,
yhjG,2.5090075866751818,11.0,3670016.0,putative inner membrane-anchored periplasmic AsmA family protein,b3524,
yhjH,2.683409636474232,11.0,3672064.0,"cyclic-di-GMP phosphodiesterase, FlhDC-regulated",b3525,
kdgK,2.3802323171111643,11.0,3672778.0,2-dehydro-3-deoxygluconokinase,b3526,frozenset({<Reaction DDGLK at 0x7fcfa6ace518>})
yhjJ,2.5238114532827747,11.0,3673803.0,putative periplasmic M16 family chaperone,b3527,
dctA,2.6425905500414832,11.0,3676160.0,"C4-dicarboxylic acid, orotate and citrate transporter",b3528,"frozenset({<Reaction FUMt2_2pp at 0x7fcfa69a6b00>, <Reaction ASPt2_2pp at 0x7fcfa6b8bf60>, <Reaction SUCCt2_2pp at 0x7fcfa6604080>, <Reaction MALDt2_2pp at 0x7fcfa683da90>, <Reaction MALt2_2pp at 0x7fcfa68493c8>, <Reaction OROTt2_2pp at 0x7fcfa67492e8>})"
yhjK,2.730410906837615,11.0,3678208.0,cyclic-di-GMP phosphodiesterase,b3529,
bcsC,2.37431527311261,11.0,3679059.0,cellulose synthase subunit,b3530,
bcsZ,2.4733732076195873,11.0,3682514.0,"endo-1,4-D-glucanase",b3531,
bcsB,2.4779023440889394,11.0,3683627.0,"regulator of cellulose synthase, cyclic di-GMP binding",b3532,
bcsA,2.525782213028427,11.0,3686400.0,"cellulose synthase, catalytic subunit",b3533,
bcsQ,2.5449087405828448,11.0,3688592.0,No_gene_product,b3534,
yhjR,2.9284920576268525,11.0,3689472.0,DUF2629 family protein,b3535,
bcsE,2.5666897701140043,11.0,3689817.0,cellulose production protein,b3536,
bcsF,2.4796982073858556,11.0,3691520.0,DUF2636 family cellulose production small membrane protein,b3537,
bcsG,2.571865107681606,11.0,3691573.0,DUF3260 family cellulose production inner membrane protein,b3538,
ldrD,2.9125864001910706,11.0,3693339.0,"toxic polypeptide, small",b4453,
yhjV,2.827614797585211,11.0,3694592.0,putative transporter,b3539,
dppF,2.750807322476737,11.0,3695223.0,dipeptide/heme ABC transporter ATPas,b3540,"frozenset({<Reaction PROGLYabcpp at 0x7fcfa665e908>, <Reaction ALAALAabcpp at 0x7fcfa6bac128>, <Reaction CGLYabcpp at 0x7fcfa6b463c8>})"
dppD,2.376078349577767,11.0,3696640.0,dipeptide/heme ABC transporter ATPas,b3541,"frozenset({<Reaction PROGLYabcpp at 0x7fcfa665e908>, <Reaction ALAALAabcpp at 0x7fcfa6bac128>, <Reaction CGLYabcpp at 0x7fcfa6b463c8>})"
dppC,2.4841476829182554,11.0,3697218.0,dipeptide/heme ABC transporter permease,b3542,"frozenset({<Reaction PROGLYabcpp at 0x7fcfa665e908>, <Reaction ALAALAabcpp at 0x7fcfa6bac128>, <Reaction CGLYabcpp at 0x7fcfa6b463c8>})"
dppB,2.720085196747312,11.0,3698688.0,dipeptide/heme ABC transporter permease,b3543,"frozenset({<Reaction PROGLYabcpp at 0x7fcfa665e908>, <Reaction ALAALAabcpp at 0x7fcfa6bac128>, <Reaction CGLYabcpp at 0x7fcfa6b463c8>})"
dppA,2.6842431591420124,11.0,3699457.0,dipeptide/heme ABC transporter periplasmic binding protein; dipeptide chemotaxis receptor,b3544,"frozenset({<Reaction PROGLYabcpp at 0x7fcfa665e908>, <Reaction ALAALAabcpp at 0x7fcfa6bac128>, <Reaction CGLYabcpp at 0x7fcfa6b463c8>})"
eptB,2.731677415925777,11.0,3702784.0,"KDO phosphoethanolamine transferase, Ca(2+)-inducible",b3546,"frozenset({<Reaction PETNT161pp at 0x7fcfa66f1588>, <Reaction PETNT181pp at 0x7fcfa66f11d0>})"
yhjX,2.6836862018110974,11.0,3704832.0,"pyruvate-inducible inner membrane protein, putative transporter",b3547,
yhjY,2.777047283110053,11.0,3705595.0,autotransporter beta-domain protein,b3548,
tag,2.515134959883553,11.0,3706880.0,"3-methyl-adenine DNA glycosylase I, constitutive",b3549,
yiaC,2.5263845011715156,11.0,3707011.0,GNAT family putative N-acetyltransferase,b3550,
bisC,2.3455301847838395,11.0,3707420.0,biotin sulfoxide reductase,b3551,"frozenset({<Reaction BSORx at 0x7fcfa6b20780>, <Reaction BSORy at 0x7fcfa6b20908>, <Reaction METSOXR1 at 0x7fcfa67f5f60>})"
yiaD,2.497778758578454,11.0,3709906.0,multicopy suppressor of bamB; outer membrane lipoprotein,b3552,
ghrB,2.667038278093362,11.0,3710976.0,glyoxylate/hydroxypyruvate reductase B,b3553,"frozenset({<Reaction 2DGULRy at 0x7fcfa6c6ce48>, <Reaction GLYCLTDy at 0x7fcfa6935c50>, <Reaction HPYRRy at 0x7fcfa68a8048>, <Reaction DKGLCNR2x at 0x7fcfa6a6e278>, <Reaction DKGLCNR2y at 0x7fcfa6a6e2b0>, <Reaction 2DGULRGy at 0x7fcfa6c6ccc0>, <Reaction HPYRRx at 0x7fcfa689cef0>, <Reaction GLYCLTDx at 0x7fcfa6935d30>, <Reaction 2DGULRx at 0x7fcfa6c6cdd8>, <Reaction 2DGULRGx at 0x7fcfa6c6cbe0>})"
yiaF,2.7070321599803604,11.0,3711693.0,barrier effect co-colonization resistance factor; DUF3053 family lipoprotein,b3554,
yiaG,3.004299082523529,11.0,3713024.0,HTH_CROC1 family putative transcriptional regulator,b3555,
cspA,2.6398273568725426,11.0,3713536.0,"RNA chaperone and antiterminator, cold-inducible",b3556,
hokA,3.201549931273387,11.0,3713807.0,"toxic polypeptide, small",b4455,
mokA,3.256916830716926,11.0,3713807.0,No_gene_product,b4647,
insJ,2.83057108096364,11.0,3714039.0,IS150 transposase A,b3557,
insK,3.1572351005016204,11.0,3715072.0,IS150 transposase B,b3558,
glyS,2.5941605634197678,11.0,3715687.0,"glycine tRNA synthetase, beta subunit",b3559,frozenset({<Reaction GLYTRS at 0x7fcfa69469b0>})
glyQ,2.59951007306644,11.0,3717766.0,"glycine tRNA synthetase, alpha subunit",b3560,frozenset({<Reaction GLYTRS at 0x7fcfa69469b0>})
ysaB,2.245340642816601,11.0,3718772.0,uncharacterized protein,b4553,
wecH,2.6195610476975904,11.0,3719246.0,O-acetyltransferase for enterobacterial common antigen (ECA),b3561,
yiaA,3.09021632328996,11.0,3720283.0,"YiaAB family inner membrane protein, tandem domains",b3562,
yiaB,2.8770097601075646,11.0,3720766.0,YiaAB family inner membrane protein,b3563,
xylB,2.2509578405231423,11.0,3721276.0,xylulokinase,b3564,"frozenset({<Reaction XYLK at 0x7fcfa6520fd0>, <Reaction DXYLK at 0x7fcfa6a935f8>})"
xylA,2.8421960307385055,11.0,3723264.0,D-xylose isomerase,b3565,"frozenset({<Reaction XYLI1 at 0x7fcfa6520d30>, <Reaction XYLI2 at 0x7fcfa6520dd8>})"
xylF,2.6468789461415345,11.0,3725312.0,D-xylose transporter subunit,b3566,frozenset({<Reaction XYLabcpp at 0x7fcfa65300b8>})
xylG,2.840854483456771,11.0,3725560.0,D-xylose ABC transporter dual domain ATPase,b3567,frozenset({<Reaction XYLabcpp at 0x7fcfa65300b8>})
xylH,2.5526633042968743,11.0,3727360.0,D-xylose ABC transporter permease,b3568,frozenset({<Reaction XYLabcpp at 0x7fcfa65300b8>})
xylR,2.5988118241308205,11.0,3729408.0,xylose divergent operon transcriptional activator,b3569,
bax,2.7703875789704,11.0,3729712.0,putative glucosaminidase,b3570,
malS,2.572213189511682,11.0,3730856.0,alpha-amylase,b3571,frozenset({<Reaction AAMYLpp at 0x7fcfa6c33e10>})
avtA,2.789464841819012,11.0,3733504.0,valine-pyruvate aminotransferase; transaminase C; alanine-valine transaminase,b3572,frozenset({<Reaction VPAMTr at 0x7fcfa6594e80>})
ysaA,2.600983740458583,11.0,3734468.0,"putative hydrogenase, 4Fe-4S ferredoxin-type component",b3573,
yiaJ,2.665333323583216,11.0,3735552.0,transcriptional repressor for the yiaKLMNO-lyxK-sgbHUE operon,b3574,
yiaK,2.38924876464441,11.0,3736092.0,"2,3-diketo-L-gulonate reductase, NADH-dependent",b3575,frozenset({<Reaction DOGULNR at 0x7fcfa6a79668>})
yiaL,2.881853569054791,11.0,3737102.0,DUF386 family protein,b3576,
yiaM,2.9154385358939674,11.0,3737687.0,"2,3-diketo-L-gulonate TRAP transporter small permease protein",b3577,frozenset({<Reaction XYLUt2pp at 0x7fcfa6520c88>})
yiaN,2.7639589815602514,11.0,3738163.0,"2,3-diketo-L-gulonate TRAP transporter large permease protein",b3578,frozenset({<Reaction XYLUt2pp at 0x7fcfa6520c88>})
yiaO,2.890981604493953,11.0,3739648.0,"2,3-diketo-L-gulonate-binding periplasmic protein",b3579,frozenset({<Reaction XYLUt2pp at 0x7fcfa6520c88>})
lyxK,2.4526094276953514,11.0,3740443.0,L-xylulose kinase,b3580,"frozenset({<Reaction 3KGK at 0x7fcfa6c8a630>, <Reaction XYLK2 at 0x7fcfa6530048>})"
sgbH,2.5447761377378177,11.0,3741936.0,3-keto-L-gulonate 6-phosphate decarboxylase,b3581,frozenset({<Reaction KG6PDC at 0x7fcfa6862080>})
sgbU,2.4313382605400364,11.0,3742591.0,putative L-xylulose 5-phosphate 3-epimerase,b3582,
sgbE,2.175857234579476,11.0,3743744.0,L-ribulose-5-phosphate 4-epimerase,b3583,frozenset({<Reaction RBP4E at 0x7fcfa661cbe0>})
ysaC,2.2325227558209066,11.0,3744256.0,No_gene_product,b4648,
ysaD,2.248013153199871,11.0,3744277.0,No_gene_product,b4649,
yiaT,2.339314908061508,11.0,3744487.0,putative outer membrane protein,b3584,
yiaU,2.4910006213447513,11.0,3745792.0,putative DNA-binding transcriptional regulator,b3585,
yiaV,2.3923515777815414,11.0,3746322.0,signal-anchored membrane fusion protein (MFP) component of efflux pump,b3586,
yiaW,2.88191201988478,11.0,3747464.0,DUF3302 family inner membrane protein,b3587,
aldB,2.569095645135626,11.0,3748332.0,aldehyde dehydrogenase B,b3588,"frozenset({<Reaction ALDD2y at 0x7fcfa6bbabe0>, <Reaction ALDD3y at 0x7fcfa6bbacf8>})"
yiaY,2.421051451752992,11.0,3750035.0,L-threonine dehydrogenase,b3589,
selB,2.5123327041991503,11.0,3751936.0,selenocysteinyl-tRNA-specific translation factor,b3590,
selA,2.5167116849597893,11.0,3753217.0,selenocysteine synthase,b3591,frozenset({<Reaction SELCYSS at 0x7fcfa6651828>})
yibF,2.649121761773518,11.0,3754706.0,glutathione S-transferase homolog,b3592,
yibA,2.8425619336357952,11.0,3760128.0,putative immunity protein for polymorphic toxin RhsA; HEAT-domain protein; lethality reduction protein,b3594,
rhsJ,2.637816167987936,11.0,3760580.0,No_gene_product,b3595,
yibG,2.9526278955657497,11.0,3761536.0,TPR-like repeat protein,b3596,
yibS,2.5710603979654314,11.0,3762176.0,No_gene_product,b4650,
yibW,2.865978391056857,11.0,3762251.0,No_gene_product,b4651,
yibV,2.5045703989725423,11.0,3762704.0,No_gene_product,b4615,
yibU,2.2755935525996214,11.0,3763307.0,No_gene_product,b4652,
yibH,2.2316975275250837,11.0,3764224.0,putative membrane fusion protein (MFP) component of efflux pump,b3597,
yibI,2.636038056910529,11.0,3764741.0,DUF3302 family inner membrane protein,b3598,
mtlA,2.4715825547139474,11.0,3765640.0,"mannitol-specific PTS enzyme: IIA, IIB and IIC components",b3599,frozenset({<Reaction MNLptspp at 0x7fcfa67a2588>})
mtlD,2.369666753404836,11.0,3768320.0,"mannitol-1-phosphate dehydrogenase, NAD-dependent",b3600,frozenset({<Reaction M1PD at 0x7fcfa683d588>})
mtlR,2.3533957853713305,11.0,3768931.0,mannitol operon repressor,b3601,
yibT,2.4874939934461437,11.0,3769530.0,uncharacterized protein,b4554,
yibL,2.9254607357658724,11.0,3770368.0,ribosome-associated DUF2810 family protein,b3602,
lldP,2.3508310555970606,11.0,3770758.0,L-lactate permease,b3603,"frozenset({<Reaction D__LACt2pp at 0x7fcfa6aa7ba8>, <Reaction GLYCLTt2rpp at 0x7fcfa69352b0>, <Reaction L__LACt2rpp at 0x7fcfa6862550>})"
lldR,2.4844788855967144,11.0,3772416.0,dual role activator/repressor for lldPRD operon,b3604,
lldD,2.313605355537137,11.0,3773186.0,"L-lactate dehydrogenase, FMN-linked",b3605,"frozenset({<Reaction L__LACD2 at 0x7fcfa6862588>, <Reaction L__LACD3 at 0x7fcfa6862278>})"
trmL,2.5432484950478615,11.0,3774574.0,"tRNA Leu mC34,mU34 2'-O-methyltransferase, SAM-dependent",b3606,
cysE,2.521172561639824,11.0,3775100.0,serine acetyltransferase,b3607,frozenset({<Reaction SERAT at 0x7fcfa65de320>})
gpsA,2.237248478281163,11.0,3776512.0,glycerol-3-phosphate dehydrogenase (NAD+),b3608,frozenset({<Reaction G3PD2 at 0x7fcfa69bf518>})
secB,2.379607121476308,11.0,3777020.0,protein export chaperone,b3609,
grxC,2.6297810686281355,11.0,3777550.0,glutaredoxin 3,b3610,"frozenset({<Reaction RNDR4b at 0x7fcfa6630160>, <Reaction GRXR at 0x7fcfa68e04e0>, <Reaction RNDR1b at 0x7fcfa6627da0>, <Reaction RNDR2b at 0x7fcfa6627cc0>, <Reaction PAPSR2 at 0x7fcfa66e52e8>, <Reaction RNDR3b at 0x7fcfa6627cf8>})"
yibN,2.812524731968985,11.0,3777943.0,putative rhodanese-related sulfurtransferase,b3611,
gpmM,2.439774225534461,11.0,3778619.0,"phosphoglycero mutase III, cofactor-independent",b3612,frozenset({<Reaction PGM at 0x7fcfa66ff7b8>})
envC,2.3110543180415886,11.0,3780608.0,"activator of AmiB,C murein hydrolases, septal ring factor",b3613,
yibQ,2.491333075822111,11.0,3781460.0,putative polysaccharide deacetylase,b3614,
waaH,2.582298388801009,11.0,3782656.0,LPS(HepIII)-glucuronic acid glycosyltransferase,b3615,
tdh,2.5763322140982985,11.0,3784704.0,"L-threonine 3-dehydrogenase, NAD(P)-binding",b3616,frozenset({<Reaction THRD at 0x7fcfa65ad0f0>})
kbl,2.3629968620685746,11.0,3784714.0,glycine C-acetyltransferase,b3617,frozenset({<Reaction GLYAT at 0x7fcfa692acc0>})
yibB,2.7291811197999025,11.0,3786752.0,"YibB family protein, function unknown",b3618,
hldD,2.8140130766604377,11.0,3787346.0,"ADP-L-glycero-D-mannoheptose-6-epimerase, NAD(P)-binding",b3619,frozenset({<Reaction AGMHE at 0x7fcfa6c14d68>})
waaF,2.443706799751828,11.0,3788800.0,ADP-heptose:LPS heptosyltransferase II,b3620,frozenset({<Reaction HEPT2 at 0x7fcfa6911198>})
waaC,2.5749367592260137,11.0,3789338.0,ADP-heptose:LPS heptosyl transferase I,b3621,frozenset({<Reaction HEPT1 at 0x7fcfa6911048>})
waaL,2.617399337020798,11.0,3790848.0,O-antigen ligase,b3622,"frozenset({<Reaction O16A4Lpp at 0x7fcfa67240b8>, <Reaction ECA4OALpp at 0x7fcfa6a1ccf8>})"
waaU,3.007146506493305,11.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,frozenset({<Reaction HEPT4 at 0x7fcfa6911358>})
waaZ,2.773540324803728,11.0,3792896.0,lipopolysaccharide KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3624,frozenset({<Reaction MOAT3C at 0x7fcfa67b10f0>})
waaY,2.908755342402594,11.0,3793626.0,lipopolysaccharide core biosynthesis protein,b3625,frozenset({<Reaction HEPK2 at 0x7fcfa6906ef0>})
waaJ,2.8571629257190425,11.0,3794944.0,,,
waaR,2.647039755493356,11.0,3795398.0,"lipopolysaccharide 1,2-glucosyltransferase; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase",b3626,frozenset({<Reaction GLCTR3 at 0x7fcfa6990588>})
waaB,2.881824036003849,11.0,3796992.0,"lipopolysaccharide 1,6-galactosyltransferase; UDP-D-galactose:(glucosyl)lipopolysaccharide-1, 6-D-galactosyltransferase",b3628,frozenset({<Reaction GALT1 at 0x7fcfa695af98>})
waaS,3.0922765570149044,11.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,frozenset({<Reaction RHAT1 at 0x7fcfa661cda0>})
waaP,2.658278103473664,11.0,3799040.0,kinase that phosphorylates core heptose of lipopolysaccharide,b3630,frozenset({<Reaction HEPK1 at 0x7fcfa6906e48>})
waaG,2.751762103974094,11.0,3799302.0,"UDP-glucose:(heptosyl)lipopolysaccharide alpha-1,3-glucosyltransferase; lipopolysaccharide core biosynthesis protein; lipopolysaccharide glucosyltransferase I",b3631,frozenset({<Reaction GLCTR1 at 0x7fcfa6990240>})
waaQ,2.748907169620467,11.0,3801088.0,lipopolysaccharide core biosynthesis protein,b3632,frozenset({<Reaction HEPT3 at 0x7fcfa6911278>})
waaA,2.3886744960427437,11.0,3803136.0,3-deoxy-D-manno-octulosonic-acid transferase (KDO transferase),b3633,"frozenset({<Reaction MOAT2 at 0x7fcfa67b1080>, <Reaction MOAT at 0x7fcfa67a2da0>})"
coaD,2.3474629335227566,11.0,3803184.0,pantetheine-phosphate adenylyltransferase,b3634,frozenset({<Reaction PTPATi at 0x7fcfa6676b00>})
mutM,2.529472588480322,11.0,3803702.0,formamidopyrimidine/5-formyluracil/ 5-hydroxymethyluracil DNA glycosylase,b3635,
rpmG,2.7366814839589253,11.0,3804672.0,50S ribosomal subunit protein L33,b3636,
rpmB,2.6215409869305826,11.0,3804797.0,50S ribosomal subunit protein L28,b3637,
yicR,2.305992598351792,11.0,3805250.0,UPF0758 family protein,b3638,
dfp,2.480753966054252,11.0,3807232.0,"fused 4'-phosphopantothenoylcysteine decarboxylase/phosphopantothenoylcysteine synthetase, FMN-binding",b3639,"frozenset({<Reaction PPCDC at 0x7fcfa66c6f98>, <Reaction PPNCL2 at 0x7fcfa66d26d8>})"
dut,2.355872603357193,11.0,3807291.0,deoxyuridinetriphosphatase,b3640,frozenset({<Reaction DUTPDP at 0x7fcfa6a93080>})
slmA,2.54618438107106,11.0,3807853.0,"nucleoid occlusion factor, anti-FtsZ division inhibitor",b3641,
pyrE,2.532570039703979,11.0,3808486.0,orotate phosphoribosyltransferase,b3642,frozenset({<Reaction ORPT at 0x7fcfa67494e0>})
rph,2.5913442477087756,11.0,3809280.0,No_gene_product,b3643,
yicC,2.624774128780692,11.0,3810035.0,UPF0701 family protein,b3644,
dinD,2.834217630453129,11.0,3811328.0,DNA damage-inducible protein,b3645,
yicG,2.369232741305981,11.0,3812233.0,UPF0126 family inner membrane protein,b3646,
ligB,2.4668225047790506,11.0,3812847.0,"DNA ligase, NAD(+)-dependent",b3647,
gmk,2.680712726714891,11.0,3814787.0,guanylate kinase,b3648,"frozenset({<Reaction DGK1 at 0x7fcfa6acea90>, <Reaction GK1 at 0x7fcfa69864e0>})"
rpoZ,2.557347133903716,11.0,3815465.0,"RNA polymerase, omega subunit",b3649,
