,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
pta,1.8473849106520992,53.0,2408448.0,phosphate acetyltransferase,b2297,"frozenset({<Reaction PTA2 at 0x7fcfa6676908>, <Reaction PTAr at 0x7fcfa6676a58>})"
yfcC,1.7019468250654064,53.0,2410559.0,putative inner membrane transporter; C4-dicarboxylate anaerobic carrier family protein,b2298,
yfcD,1.5093975024741242,53.0,2412544.0,putative NUDIX hydrolase,b2299,
yfcE,1.7569284958006468,53.0,2412712.0,phosphodiesterase activity on bis-pNPP,b2300,
yfcF,1.8785847592782308,53.0,2413319.0,glutathione S-transferase,b2301,
yfcG,1.8463972829349882,53.0,2414592.0,GSH-dependent disulfide bond oxidoreductase,b2302,
folX,2.043639151915307,53.0,2414803.0,"D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase",b2303,frozenset({<Reaction DHPTPE at 0x7fcfa6a64e10>})
yfcH,1.5986808380742157,53.0,2415186.0,putative NAD-dependent nucleotide-sugar epimerase,b2304,
yfcI,2.384740562140056,53.0,2416640.0,transposase_31 family protein,b2305,
hisP,1.986660850498098,53.0,2417214.0,histidine ABC transporter ATPase,b2306,"frozenset({<Reaction LYSabcpp at 0x7fcfa682e898>, <Reaction HISabcpp at 0x7fcfa69113c8>, <Reaction ARGabcpp at 0x7fcfa6b70a58>, <Reaction ORNabcpp at 0x7fcfa67490f0>})"
hisM,1.9240330557449183,53.0,2418688.0,histidine ABC transporter permease,b2307,"frozenset({<Reaction LYSabcpp at 0x7fcfa682e898>, <Reaction HISabcpp at 0x7fcfa69113c8>, <Reaction ARGabcpp at 0x7fcfa6b70a58>, <Reaction ORNabcpp at 0x7fcfa67490f0>})"
hisQ,1.7431236822970555,53.0,2418708.0,histidine ABC transporter permease,b2308,"frozenset({<Reaction LYSabcpp at 0x7fcfa682e898>, <Reaction HISabcpp at 0x7fcfa69113c8>, <Reaction ARGabcpp at 0x7fcfa6b70a58>, <Reaction ORNabcpp at 0x7fcfa67490f0>})"
hisJ,1.8565058242931494,53.0,2419484.0,histidine ABC transporter periplasmic binding protein,b2309,frozenset({<Reaction HISabcpp at 0x7fcfa69113c8>})
argT,2.0517849168555387,53.0,2420736.0,lysine/arginine/ornithine transporter subunit,b2310,"frozenset({<Reaction LYSabcpp at 0x7fcfa682e898>, <Reaction ARGabcpp at 0x7fcfa6b70a58>, <Reaction ORNabcpp at 0x7fcfa67490f0>})"
ubiX,1.839401868298859,53.0,2421535.0,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,b2311,frozenset({<Reaction OPHBDC at 0x7fcfa673ea20>})
purF,1.616891727051135,53.0,2422199.0,amidophosphoribosyltransferase,b2312,frozenset({<Reaction GLUPRT at 0x7fcfa691da58>})
cvpA,1.8794976617451213,53.0,2423753.0,colicin V production protein,b2313,
dedD,1.8504942806283087,53.0,2424832.0,membrane-anchored periplasmic protein involved in septation,b2314,
accD,2.045415760292,53.0,2426880.0,"acetyl-CoA carboxylase, beta (carboxyltransferase) subunit",b2316,frozenset({<Reaction ACCOAC at 0x7fcfa6c4d6a0>})
gtrB,1.512358205356239,54.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,1.904894123813799,54.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
yffN,1.4579123021954534,55.0,2554983.0,CPZ-55 prophage; uncharacterized protein,b2445,
ypfM,1.593394933513582,56.0,2584192.0,stress-induced small enterobacterial protein,b4606,
shoB,1.5137781363402552,57.0,2693504.0,toxic membrane protein,b4687,
raiA,1.516828433030788,58.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
rplS,1.4059736134946306,59.0,2737541.0,50S ribosomal subunit protein L19,b2606,
bamE,1.8074071948392234,60.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
yfjH,1.6240410612728655,60.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
yfjJ,1.9554990531015206,60.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjW,1.7069970399559835,61.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjC,1.499489548123113,62.0,2777088.0,No_gene_product,b2650,
ygaQ,1.5261686147311553,62.0,2779755.0,No_gene_product,b4462,
ygcG,1.4108605806528831,63.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
yqeH,1.5387595336068787,64.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeJ,1.536742254785616,64.0,2982662.0,uncharacterized protein,b2848,
yqeL,1.867673355698356,64.0,2983177.0,uncharacterized protein,b4683,
yqeK,1.6762442944156621,64.0,2983293.0,uncharacterized protein,b2849,
ygeH,1.669126879498282,64.0,2985452.0,putative transcriptional regulator,b2852,
pbl,1.6146702406958566,64.0,2987297.0,No_gene_product,b2854,
ygeN,1.8126696005686975,64.0,2988672.0,No_gene_product,b2858,
mocA,1.4440474078161953,65.0,3008518.0,CTP:molybdopterin cytidylyltransferase,b2877,frozenset({<Reaction MOCDS at 0x7fcfa67b1278>})
hybG,1.3400063369008657,66.0,3133074.0,hydrogenase 2 accessory protein,b2990,
mqsR,1.8648027049923155,67.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
glgS,1.427231204842776,68.0,3185152.0,motility and biofilm regulator,b3049,
yrbN,1.3759168865794282,69.0,3301248.0,uncharacterized protein,b4685,
nlpI,1.4070619633528734,69.0,3301398.0,lipoprotein involved in osmotic sensitivity and filamentation,b3163,
yhfL,1.8553711920998863,70.0,3492864.0,small lipoprotein,b3369,
yhhZ,1.5711385049398332,71.0,3575808.0,putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity,b3442,
yhiJ,1.4247838230336474,72.0,3624327.0,DUF4049 family protein,b3488,
yhiL,1.5700849911967156,72.0,3626211.0,No_gene_product,b4660,
arsR,1.6050699316439523,73.0,3641887.0,arsenical resistance operon transcriptional repressor; autorepressor,b3501,
ldrD,1.502995692224883,74.0,3693339.0,"toxic polypeptide, small",b4453,
insK,1.6043048360981245,75.0,3715072.0,IS150 transposase B,b3558,
yibA,1.4551859403371123,76.0,3760128.0,putative immunity protein for polymorphic toxin RhsA; HEAT-domain protein; lethality reduction protein,b3594,
yibW,1.9110911563519668,76.0,3762251.0,No_gene_product,b4651,
yibV,1.5191035689976278,76.0,3762704.0,No_gene_product,b4615,
waaL,1.611169462562953,77.0,3790848.0,O-antigen ligase,b3622,"frozenset({<Reaction O16A4Lpp at 0x7fcfa67240b8>, <Reaction ECA4OALpp at 0x7fcfa6a1ccf8>})"
waaU,1.6979348382440884,77.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,frozenset({<Reaction HEPT4 at 0x7fcfa6911358>})
waaY,1.612348913391895,77.0,3793626.0,lipopolysaccharide core biosynthesis protein,b3625,frozenset({<Reaction HEPK2 at 0x7fcfa6906ef0>})
waaJ,1.7083869396438045,77.0,3794944.0,,,
waaS,1.5918953147406678,77.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,frozenset({<Reaction RHAT1 at 0x7fcfa661cda0>})
rpmG,1.5859682500667696,78.0,3804672.0,50S ribosomal subunit protein L33,b3636,
tisB,1.6840252271761815,79.0,3846912.0,"toxic membrane persister formation peptide, LexA-regulated",b4618,
tnaC,2.1102475413110384,80.0,3881856.0,tryptophanase leader peptide,b3707,
atpE,1.486692059091506,81.0,3914309.0,"F0 sector of membrane-bound ATP synthase, subunit c",b3737,frozenset({<Reaction ATPS4rpp at 0x7fcfa6b16748>})
yigG,1.9677202464707682,82.0,3996172.0,PRK11371 family inner membrane protein,b3818,
yjbI,1.5366385838971413,83.0,4240630.0,No_gene_product,b4038,
yjbJ,1.4437472620603138,84.0,4249164.0,"stress-induced protein, UPF0337 family",b4045,
yjbM,1.5852004065239635,84.0,4250526.0,uncharacterized protein,b4048,
yjbS,2.054854093799926,85.0,4258816.0,uncharacterized protein,b4621,
yjcF,1.6625397687831784,86.0,4272128.0,pentapeptide repeats protein,b4066,
yjdM,1.4767960033986287,87.0,4316215.0,zinc-ribbon family protein,b4108,
yjdK,1.8807663235527363,88.0,4342400.0,,,
yjdO,1.5362991033595543,88.0,4342784.0,,,
yjdQ,1.4419156505599342,89.0,4352007.0,No_gene_product,b4654,
groS,1.4452325987496764,90.0,4360704.0,"Cpn10 chaperonin GroES, small subunit of GroESL",b4142,
ecnB,1.7571533035157936,91.0,4366369.0,entericidin B membrane lipoprotein,b4411,
yjfY,1.5269422616286266,92.0,4414464.0,"YhcN family protein, periplasmic",b4199,
rpsR,1.3805227332433723,92.0,4415655.0,30S ribosomal subunit protein S18,b4202,
chpS,1.5718575515178264,93.0,4438263.0,antitoxin of the ChpBS toxin-antitoxin system,b4224,
yjgL,1.7208398903383386,94.0,4465253.0,SopA-central-domain-like hexapeptide repeat protein,b4253,
