,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
ibsB,1.283768549362457,38.0,2147200.0,toxic membrane protein,b4668,
yegR,1.7619859168814094,39.0,2161664.0,uncharacterized protein,b2085,
yfbN,1.3998411129576303,40.0,2381824.0,uncharacterized protein,b2273,
gtrS,1.66820934984042,41.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
ypfM,1.6397085479812645,42.0,2584192.0,stress-induced small enterobacterial protein,b4606,
shoB,1.4531542315389023,43.0,2693504.0,toxic membrane protein,b4687,
bamE,1.6789150128308865,44.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
yfjJ,1.4230105531069877,45.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjU,1.5633903838142982,46.0,2765360.0,No_gene_product,b2638,
yfjW,1.4362342916629327,46.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjF,1.3785588741952843,47.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
yqcG,1.3157628704902051,48.0,2898944.0,membrane stress resistance protein,b4682,
yqeJ,1.4131042842289157,49.0,2982662.0,uncharacterized protein,b2848,
yqeL,1.302701736714895,49.0,2983177.0,uncharacterized protein,b4683,
yqeK,1.5419261670237867,49.0,2983293.0,uncharacterized protein,b2849,
ygeF,1.3656265079413528,49.0,2983936.0,No_gene_product,b2850,
ygeH,1.4188300137213425,49.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,1.7500170752998148,49.0,2987008.0,uncharacterized protein,b2853,
ibsC,1.34108067717383,50.0,3050248.0,toxic membrane protein,b4665,
mqsR,1.3614656964049596,51.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
yhcF,1.4637089881492893,52.0,3360768.0,putative transcriptional regulator,b3219,
yhcH,1.4467915907232123,52.0,3362816.0,"DUF386 family protein, cupin superfamily",b3221,
yhcB,1.3806531075514017,53.0,3373549.0,DUF1043 family inner membrane-anchored protein,b3233,
argR,1.3046787620958957,53.0,3378061.0,l-arginine-responsive arginine metabolism regulon transcriptional regulator,b3237,
yhcN,1.3621403298276964,53.0,3378896.0,"cadmium and peroxide resistance protein, stress-induced",b3238,
yhcO,1.499091320865377,53.0,3379215.0,putative barnase inhibitor,b3239,
aaeX,1.34196329991771,53.0,3382492.0,DUF1656 family putative inner membrane efflux pump associated protein,b3242,
yrdF,1.4874579311557086,54.0,3397853.0,No_gene_product,b4697,
yrdE,1.5978296450404155,54.0,3397996.0,No_gene_product,b4646,
yhdU,1.5323586597825136,55.0,3405979.0,putative membrane protein,b3263,
yrdB,1.3850944150295255,56.0,3423232.0,DUF1488 family protein,b3280,
smg,1.4275203451331766,56.0,3425349.0,DUF494 family putative periplasmic protein,b3284,
arfA,1.4266138395727865,57.0,3431936.0,alternate ribosome-rescue factor A,b4550,
zntR,1.4803821049994708,57.0,3432448.0,zntA gene transcriptional activator,b3292,
rpsD,1.4493649266359707,57.0,3434496.0,30S ribosomal subunit protein S4,b3296,
rpsM,1.3769222338586755,57.0,3435473.0,30S ribosomal subunit protein S13,b3298,
rplR,1.5195322916885043,58.0,3438602.0,50S ribosomal subunit protein L18,b3304,
rpsH,1.634636712744671,58.0,3439511.0,30S ribosomal subunit protein S8,b3306,
rpsN,1.462104042108057,58.0,3440128.0,30S ribosomal subunit protein S14,b3307,
rplN,1.4009396516729244,58.0,3441136.0,50S ribosomal subunit protein L14,b3310,
rpsQ,1.6139940877967576,58.0,3441672.0,30S ribosomal subunit protein S17,b3311,
rpmC,1.429610025669554,58.0,3441926.0,50S ribosomal subunit protein L29,b3312,
rplP,1.3974273477126575,58.0,3442117.0,50S ribosomal subunit protein L16,b3313,
rpsJ,1.4690348937827564,59.0,3446317.0,30S ribosomal subunit protein S10,b3321,
gspB,1.3272785486911332,59.0,3446866.0,part of gsp divergon involved in type II protein secretion,b3322,
tufA,1.84778311299619,60.0,3463503.0,translation elongation factor EF-Tu 1,b3339,
rpsG,1.3425852021220699,60.0,3467264.0,30S ribosomal subunit protein S7,b3341,
rpsL,1.4766562666582936,60.0,3467536.0,30S ribosomal subunit protein S12,b3342,
yhfY,1.3696184270827136,61.0,3504418.0,PRD domain protein,b3382,
feoC,1.4356503388237178,62.0,3536086.0,putative DNA-binding transcriptional regulator,b3410,
yhhZ,1.6073801961973304,63.0,3575808.0,putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity,b3442,
yhhA,1.4626920179362763,63.0,3580302.0,DUF2756 family protein,b3448,
nikR,1.3725345949753482,64.0,3611947.0,"transcriptional repressor, Ni-binding",b3481,
yrhC,1.3975816884057104,64.0,3617246.0,No_gene_product,b4552,
yhhI,1.478848351890303,64.0,3618816.0,putative transposase,b3484,
yhiJ,1.5065874033821869,64.0,3624327.0,DUF4049 family protein,b3488,
yhiL,1.5494483997378516,64.0,3626211.0,No_gene_product,b4660,
uspB,1.4571636356199182,64.0,3632744.0,universal stress (ethanol tolerance) protein B,b3494,
uspA,1.5184793119724909,64.0,3633470.0,universal stress global response regulator,b3495,
dinQ,1.4634700058783474,65.0,3641088.0,"UV-inducible membrane toxin, DinQ-AgrB type I toxin-antitoxin system",b4613,
arsR,1.3178790829823375,65.0,3641887.0,arsenical resistance operon transcriptional repressor; autorepressor,b3501,
hdeB,1.383416845290244,66.0,3649536.0,acid-resistance protein,b3509,
gadE,1.358127185117787,66.0,3651725.0,gad regulon transcriptional activator,b3512,
insJ,1.3400437748446374,67.0,3714039.0,IS150 transposase A,b3557,
yiaA,1.3065470670466304,68.0,3720283.0,"YiaAB family inner membrane protein, tandem domains",b3562,
yibV,1.526601441262515,69.0,3762704.0,No_gene_product,b4615,
yibU,1.458712848091298,69.0,3763307.0,No_gene_product,b4652,
waaL,1.5086841755101104,70.0,3790848.0,O-antigen ligase,b3622,"frozenset({<Reaction O16A4Lpp at 0x7fcfa67240b8>, <Reaction ECA4OALpp at 0x7fcfa6a1ccf8>})"
waaU,1.4709667498437615,70.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,frozenset({<Reaction HEPT4 at 0x7fcfa6911358>})
waaS,1.4208259732739206,71.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,frozenset({<Reaction RHAT1 at 0x7fcfa661cda0>})
tnaC,1.392425640745255,72.0,3881856.0,tryptophanase leader peptide,b3707,
ilvM,1.444399399632886,73.0,3945560.0,acetolactate synthase 2 small subunit,b3769,
yigF,1.4626806482857213,74.0,3995778.0,DUF2628 family putative inner membrane protein,b3817,
yigG,1.4084774074924542,74.0,3996172.0,PRK11371 family inner membrane protein,b3818,
yjbI,1.482465938165076,75.0,4240630.0,No_gene_product,b4038,
yjbS,1.3518658965563648,76.0,4258816.0,uncharacterized protein,b4621,
pmrR,1.4908215723601559,77.0,4321932.0,putative membrane-bound BasS regulator,b4703,
yjdK,1.3957333776584868,78.0,4342400.0,,,
yjdO,1.4850628734203404,78.0,4342784.0,,,
ecnA,1.582626639085971,79.0,4366133.0,"entericidin A membrane lipoprotein, antidote entericidin B",b4410,
ecnB,1.4495222380528952,79.0,4366369.0,entericidin B membrane lipoprotein,b4411,
ytfP,1.4675538693199481,80.0,4438016.0,GGCT-like protein,b4222,
yjgL,1.5767488668855856,81.0,4465253.0,SopA-central-domain-like hexapeptide repeat protein,b4253,
yjhY,1.3317359367101338,82.0,4521984.0,No_gene_product,b4656,
yjhX,1.340582793839293,82.0,4523612.0,UPF0386 family protein,b4566,
yjiS,1.315878960135435,83.0,4561567.0,DUF1127 family protein,b4341,
