,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
mcrA,1.7082585527936407,35.0,1206272.0,putative 5-methylcytosine/5-hydroxymethylcytosine-specific restriction nuclease; 5-methylcytosine DNA binding protein,b1159,
icdC,1.6988291445389485,35.0,1206868.0,No_gene_product,b4519,
iraM,2.0915291017395923,35.0,1207296.0,"RpoS stabilzer during Mg starvation, anti-RssB factor",b1160,
ycgX,1.4980168360328685,35.0,1208320.0,DUF1398 family protein,b1161,
ycgZ,1.6400148628606206,35.0,1211392.0,RcsB connector protein for regulation of biofilm and acid-resistance,b1164,
ymgA,2.0493763215396186,35.0,1211523.0,RcsB connector protein for regulation of biofilm,b1165,
ariR,2.2622063613950676,35.0,1211904.0,RcsB connector protein for regulation of biofilm and acid-resistance,b1166,
ymgC,2.4986554526717613,35.0,1212416.0,"Blue light, low temperature and stress induced protein",b1167,
ymgF,1.6048465699083467,35.0,1214464.0,inner membrane division septum protein,b4520,
ymgI,2.0097562212285007,35.0,1218560.0,uncharacterized protein,b4593,
ymgJ,1.888824803161343,35.0,1218719.0,uncharacterized protein,b4594,
ldrA,1.4824196948870487,36.0,1264640.0,"toxic polypeptide, small",b4419,
ldrC,1.6367925073912433,36.0,1265693.0,"toxic polypeptide, small",b4423,
tdk,1.4621001640733795,37.0,1288982.0,thymidine kinase/deoxyuridine kinase,b1238,"frozenset({<Reaction DURIK1 at 0x7fcfa6a86da0>, <Reaction TMDK1 at 0x7fcfa65bb3c8>})"
yciF,1.418854236527792,38.0,1309526.0,putative rubrerythrin/ferritin-like metal-binding protein,b1258,
trpL,1.4188300208194098,39.0,1317294.0,trp operon leader peptide,b1265,
osmB,1.4003016611694807,40.0,1337366.0,osmotically and stress inducible lipoprotein,b1283,
ymiB,1.3446599671110253,40.0,1341052.0,uncharacterized protein,b4672,
ymjC,1.4380966134302717,41.0,1384981.0,No_gene_product,b4525,
ymjD,1.455848387948879,41.0,1385124.0,No_gene_product,b4673,
rcbA,1.7740152540514431,42.0,1407787.0,,,
ralR,1.458145584616254,42.0,1408000.0,Rac prophage; restriction alleviation protein,b1348,
racC,1.399702061114312,42.0,1411744.0,Rac prophage; uncharacterized protein,b1351,
ydaE,1.7543202290679532,42.0,1412096.0,"conserved protein, Rac prophage",b4526,
kilR,1.478927065616468,42.0,1412264.0,"killing protein, Rac prophage; FtsZ inhibitor protein",b1352,
sieB,1.6298711650123767,42.0,1413120.0,"phage superinfection exclusion protein, Rac prophage",b1353,
racR,1.4215416881119125,42.0,1414021.0,Rac prophage; putative DNA-binding transcriptional regulator,b1356,
ydaS,1.5181583973010035,42.0,1414656.0,Rac prophage; putative DNA-binding transcriptional regulator,b1357,
trkG,1.5661853199573503,43.0,1418038.0,Rac prophage; potassium transporter subunit,b1363,frozenset({<Reaction Kt2pp at 0x7fcfa6862400>})
tfaR,1.8918203469401809,44.0,1426667.0,Rac prophage; putative tail fiber assembly protein,b1373,
ynaE,2.573697787078266,44.0,1428480.0,"cold shock protein, Rac prophage",b1375,
hslJ,1.3998873126619733,45.0,1435648.0,heat-inducible lipoprotein involved in novobiocin resistance,b1379,
ynbG,2.5982142704507236,46.0,1459456.0,uncharacterized protein,b4674,
ydcH,1.7965417970261466,47.0,1492992.0,DUF465 family protein,b1426,
yncL,1.615519259824282,48.0,1511424.0,stress-induced small inner membrane enterobacterial protein,b4598,
mcbR,1.5419625431438801,49.0,1514518.0,"colanic acid and biofilm gene transcriptional regulator, MqsR-controlled",b1450,
yncH,1.9702455228566018,49.0,1521196.0,IPR020099 family protein,b1455,
ydcD,2.0765953375644446,49.0,1524178.0,putative immunity protein for RhsE,b1457,
ydcC,1.539765770164727,49.0,1526072.0,H repeat-associated putative transposase,b1460,
pptA,1.5665804460559376,49.0,1527308.0,4-oxalocrotonate tautomerase,b1461,
yddK,2.114726429038816,50.0,1538640.0,No_gene_product,b1471,
yddL,1.530156061734111,50.0,1540096.0,No_gene_product,b1472,
yddM,1.5081587298235606,50.0,1546752.0,putative DNA-binding transcriptional regulator,b1477,
sra,1.3931592642203112,50.0,1550082.0,stationary-phase-induced ribosome-associated protein,b1480,
ydeM,1.4983154680178343,51.0,1574912.0,putative YdeN-specific sulfatase-maturating enzyme,b1497,
ydeO,1.44958394846409,51.0,1577182.0,"UV-inducible global regulator, EvgA-, GadE-dependent",b1499,
safA,1.9704715627682212,51.0,1578018.0,"two-component system connector membrane protein, EvgSA to PhoQP",b1500,
ydeT,1.4035506557506028,51.0,1583109.0,No_gene_product,b1505,
yneL,1.5310819324379008,51.0,1584640.0,No_gene_product,b1506,
marB,1.4844846751723204,52.0,1614336.0,periplasmic mar operon regulator,b1532,
ydfK,2.859710736732424,53.0,1627328.0,"cold shock protein, function unknown, Qin prophage",b1544,
tfaQ,1.9136444630656164,53.0,1628566.0,Qin prophage; putative tail fibre assembly protein,b1546,
ydfO,1.7169160908692458,53.0,1631303.0,Qin prophage; uncharacterized protein,b1549,
gnsB,2.0704970221182775,53.0,1631865.0,Qin prophage; multicopy suppressor of secG(Cs) and fabA6(Ts),b1550,
ynfN,1.6607116688714192,53.0,1632256.0,Qin prophage; cold shock-induced protein,b1551,
cspI,1.631257350906425,53.0,1632768.0,Qin prophage; cold shock protein,b1552,
cspB,2.1091136902336323,54.0,1635595.0,Qin prophage; cold shock protein,b1557,
hokD,1.465270483654909,54.0,1639424.0,Qin prophage; small toxic polypeptide,b1562,
ydfV,1.5249719083797098,54.0,1640448.0,Qin prophage; uncharacterized protein,b1565,
flxA,1.4037637219559056,54.0,1640960.0,Qin prophage; uncharacterized protein,b1566,
dicA,1.9449053006992403,54.0,1642496.0,Qin prophage; putative regulator for DicB,b1570,
dicB,1.7550024192332463,54.0,1644032.0,Qin prophage; cell division inhibition protein,b1575,
ydfD,1.5356109148126649,54.0,1644050.0,Qin prophage; uncharacterized protein,b1576,
blr,1.3613026783835176,55.0,1698816.0,beta-lactam resistance membrane protein; divisome-associated protein,b4409,
cnu,1.445284673239314,55.0,1699328.0,nucleoid-associated oriC-binding protein; H-NS and StpA stabilizing factor,b1625,
ydhZ,1.3513259395833186,56.0,1749188.0,uncharacterized protein,b1675,
ydiE,1.3795854966330474,57.0,1783869.0,hemin uptake protein HemP homolog,b1705,
pheM,1.5914787078518087,58.0,1793482.0,phenylalanyl-tRNA synthetase operon leader peptide,b1715,
arpB,1.6217384805756856,58.0,1797350.0,No_gene_product,b4494,
ydiZ,1.3618994089089584,58.0,1801728.0,uncharacterized protein,b1724,
ydjO,2.0013910776207386,59.0,1806585.0,uncharacterized protein,b1730,
ydjF,1.4046310603248033,60.0,1848352.0,putative DNA-binding transcriptional regulator,b1770,
yoaC,1.468867032187268,61.0,1888389.0,DUF1889 family protein,b1810,
yoaH,1.3301725869379075,61.0,1888808.0,UPF0181 family protein,b1811,
yobD,1.4583797147504491,62.0,1899057.0,UPF0266 family inner membrane protein,b1820,
yobF,1.5730861788053394,62.0,1901704.0,DUF2527 family heat-induced protein,b1824,
yobH,1.6871159704095082,62.0,1903181.0,uncharacterized protein,b4536,
yobI,1.9413432830559574,63.0,1940371.0,uncharacterized protein,b4677,
yecT,1.421009480285402,64.0,1956228.0,uncharacterized protein,b1877,
uspC,1.5332808835693446,65.0,1973233.0,universal stress protein,b1895,
azuC,1.358502203741422,66.0,1981353.0,acid-inducible small membrane-associated protein,b4663,
yedN,1.767920406040837,67.0,2004992.0,No_gene_product,b4495,
rcsA,1.3819298037789525,68.0,2017448.0,transcriptional regulator of colanic acid capsular biosynthesis,b1951,
zinT,1.7089618136629616,69.0,2034855.0,"zinc and cadmium binding protein, periplasmic",b1973,
yeeL,1.5374068460180073,69.0,2045952.0,No_gene_product,b4497,
yoeG,1.4837141539254588,70.0,2060840.0,No_gene_product,b4640,
yoeH,2.0355993334401328,70.0,2061824.0,No_gene_product,b4641,
yoeF,1.5542144881892217,71.0,2072226.0,No_gene_product,b4538,
yoeI,1.6073881621523491,72.0,2080532.0,uncharacterized protein,b4678,
yoeB,1.5059686586199699,72.0,2082816.0,toxin of the YoeB-YefM toxin-antitoxin system,b4539,
yefM,1.5521716901735187,72.0,2082942.0,antitoxin of the YoeB-YefM toxin-antitoxin system,b2017,
hisL,1.6040682464504619,72.0,2083476.0,his operon leader peptide,b2018,
wbbK,1.8329958857137343,73.0,2097152.0,lipopolysaccharide biosynthesis protein,b2032,frozenset({<Reaction O16GLCT1 at 0x7fcfa67311d0>})
wbbI,1.778886247289732,73.0,2099200.0,"d-Galf:alpha-d-Glc beta-1,6-galactofuranosyltransferase",b2034,frozenset({<Reaction O16GALFT at 0x7fcfa6731048>})
wbbH,2.062835733270456,73.0,2099540.0,O-antigen polymerase,b2035,"frozenset({<Reaction O16AP3pp at 0x7fcfa6724a90>, <Reaction O16AP1pp at 0x7fcfa6724a58>, <Reaction O16AP2pp at 0x7fcfa6724860>})"
glf,1.554954009118476,73.0,2101248.0,"UDP-galactopyranose mutase, FAD/NAD(P)-binding",b2036,frozenset({<Reaction UDPGALM at 0x7fcfa657f160>})
wzxB,1.6324341649727265,73.0,2101817.0,putative polisoprenol-linked O-antigen transporter,b2037,frozenset({<Reaction O16AUNDtpp at 0x7fcfa6724fd0>})
rfbA,1.5207781341016227,73.0,2103618.0,glucose-1-phosphate thymidylyltransferase,b2039,frozenset({<Reaction G1PTT at 0x7fcfa69b3a20>})
ibsB,1.6257956019267172,74.0,2147200.0,toxic membrane protein,b4668,
yegR,2.0265751159894334,75.0,2161664.0,uncharacterized protein,b2085,
rcnB,1.4353254514611722,76.0,2180608.0,periplasmic modulator of Ni and Co efflux,b2107,
yehD,1.6430885572659337,76.0,2185216.0,putative fimbrial-like adhesin protein,b2111,
yehE,1.7722551536603548,76.0,2186240.0,DUF2574 family protein,b2112,
yehK,1.4776825921222778,76.0,2197504.0,uncharacterized protein,b4541,
elaB,1.367602675896548,77.0,2374200.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2266,
elaD,1.4435476887456742,77.0,2376191.0,"protease, capable of cleaving an AMC-ubiquitin model substrate",b2269,
yfbN,1.4859735631259674,77.0,2381824.0,uncharacterized protein,b2273,
yfbO,1.8140522193536497,77.0,2382113.0,uncharacterized protein,b2274,
sixA,1.5251210092890393,78.0,2449805.0,phosphohistidine phosphatase,b2340,
yfdF,1.8524076568388548,78.0,2456490.0,uncharacterized protein,b2345,
gtrA,1.6406060067945847,78.0,2461333.0,CPS-53 (KpLE1) prophage; bactoprenol-linked glucose translocase/flippase,b2350,
gtrB,1.6155776820789505,78.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,2.6326297418425884,78.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
yfdK,1.4287400998948858,78.0,2464555.0,CPS-53 (KpLE1) prophage; conserved protein,b2354,
ypdJ,1.5524657771943553,79.0,2469659.0,No_gene_product,b4545,
torI,1.5273036331668062,79.0,2469888.0,response regulator inhibitor for tor operon,b4501,
ypdI,1.4734987237559516,80.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
ypdK,1.3189737531844545,80.0,2490399.0,inner membrane protein,b4680,
ypeB,1.5749318770052876,81.0,2521299.0,DUF3820 family protein,b4546,
ypfM,1.701989421488313,82.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yfgG,1.5517967292219523,83.0,2622648.0,uncharacterized protein,b2504,
yfgH,1.4023896006190533,83.0,2623488.0,outer membrane integrity lipoprotein,b2505,
yfhL,1.503046537867646,84.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,1.749990595485559,84.0,2693504.0,toxic membrane protein,b4687,
grcA,1.550156275058849,85.0,2709504.0,autonomous glycyl radical cofactor,b2579,"frozenset({<Reaction PFL at 0x7fcfa66f1ac8>, <Reaction OBTFL at 0x7fcfa6731860>})"
raiA,1.5172045714153481,86.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.3529007755798979,86.0,2730957.0,pheA gene leader peptide,b2598,
rplS,1.4117207994878955,87.0,2737541.0,50S ribosomal subunit protein L19,b2606,
rpsP,1.3974930192938382,87.0,2739295.0,30S ribosomal subunit protein S16,b2609,
bamE,1.5611239742569234,88.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.5406574253515315,88.0,2747392.0,UPF0125 family protein,b2618,
yfjH,1.722478928254443,88.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
yfjJ,1.8927502574092463,88.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
rnlB,1.6409527670928135,88.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjU,1.4086376182039304,89.0,2765360.0,No_gene_product,b2638,
yfjW,2.2257271329641664,89.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjF,1.609917191708504,90.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjC,1.8234374725782287,90.0,2777088.0,No_gene_product,b2650,
ygaQ,1.6915619676785414,90.0,2779755.0,No_gene_product,b4462,
pphB,1.6618208496966518,91.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
yqcG,1.8890089523665659,92.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.512596201026585,92.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
mazF,1.511550920420481,92.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
ygdI,1.3757251530351946,93.0,2936320.0,DUF903 family verified lipoprotein,b2809,
yqeH,1.8517439682299102,94.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,1.5031496348365345,94.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,2.262228179673311,94.0,2982662.0,uncharacterized protein,b2848,
yqeL,2.3833814242881046,94.0,2983177.0,uncharacterized protein,b4683,
yqeK,2.5785906205023585,94.0,2983293.0,uncharacterized protein,b2849,
ygeF,1.8554353463915985,94.0,2983936.0,No_gene_product,b2850,
ygeG,2.1753791470725345,94.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,2.0110425671221943,94.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,2.2537652928823992,94.0,2987008.0,uncharacterized protein,b2853,
pbl,2.0016523829109034,94.0,2987297.0,No_gene_product,b2854,
ygeK,1.787412595029289,94.0,2988032.0,No_gene_product,b2856,
ygeN,1.8511339555831332,94.0,2988672.0,No_gene_product,b2858,
ygeO,1.5551362937204072,94.0,2989320.0,No_gene_product,b2859,
yqfG,1.6107211483884958,95.0,3026175.0,uncharacterized protein,b4684,
ibsC,1.4399833734648206,96.0,3050248.0,toxic membrane protein,b4665,
yqgB,1.8174773945707963,97.0,3079278.0,uncharacterized protein,b2939,
hybF,1.3240083166043184,98.0,3133440.0,protein involved with the maturation of hydrogenases 1 and 2,b2991,
mqsR,1.5036885237222575,99.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
ygiZ,1.8434776899030434,99.0,3165237.0,inner membrane protein,b3027,
yqiH,1.475726317861258,100.0,3183239.0,putative periplasmic pilin chaperone,b3047,
yqiI,1.5800870929226314,100.0,3184640.0,fimbrial protein,b3048,
higB,1.3239954524469155,101.0,3227648.0,mRNA interferase toxin of the HigB-HigA toxin-antitoxin system,b3083,
tdcR,1.7902153934529441,102.0,3260928.0,L-threonine dehydratase operon activator protein,b3119,
yhaB,1.678632594609005,102.0,3261212.0,uncharacterized protein,b3120,
yhaC,1.7326848780621185,102.0,3262464.0,pentapetide repeats-related protein,b3121,
yhaV,1.3406388804906417,103.0,3270695.0,toxin of the SohB(PrlF)-YhaV toxin-antitoxin system,b3130,
yrbN,1.3561303775207567,104.0,3301248.0,uncharacterized protein,b4685,
yhbX,1.4268268100100032,105.0,3313346.0,"putative EptAB family phosphoethanolamine transferase, inner membrane protein",b3173,
yrdF,1.4505622251631585,106.0,3397853.0,No_gene_product,b4697,
yrdE,1.476739613351894,106.0,3397996.0,No_gene_product,b4646,
yhdU,1.3893553125377525,107.0,3405979.0,putative membrane protein,b3263,
yhdV,1.4490382863420497,107.0,3411968.0,putative outer membrane protein,b3267,
smg,1.3785906107889825,108.0,3425349.0,DUF494 family putative periplasmic protein,b3284,
rpmJ,1.4721201976761182,109.0,3436032.0,50S ribosomal subunit protein L36,b3299,
rplR,1.409542475783295,109.0,3438602.0,50S ribosomal subunit protein L18,b3304,
rpsJ,1.4707442725888886,110.0,3446317.0,30S ribosomal subunit protein S10,b3321,
yhfL,1.7352359591938762,111.0,3492864.0,small lipoprotein,b3369,
yhhZ,1.7706909183139248,112.0,3575808.0,putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity,b3442,
yhhH,1.6654984299935005,113.0,3616768.0,putative NTF2 fold immunity protein for polymorphic toxin RhsB,b3483,
yrhC,1.4910242119180581,113.0,3617246.0,No_gene_product,b4552,
yhhI,1.6201742829657393,113.0,3618816.0,putative transposase,b3484,
yhiJ,1.7824810390912558,113.0,3624327.0,DUF4049 family protein,b3488,
yhiL,1.7409238650922363,113.0,3626211.0,No_gene_product,b4660,
slp,1.4697481749929575,114.0,3647488.0,outer membrane lipoprotein,b3506,
dctR,1.5532582060256412,114.0,3648042.0,Putative LuxR family repressor for dicarboxylate transport,b3507,
hdeB,1.7572665395469753,114.0,3649536.0,acid-resistance protein,b3509,
hdeA,1.4834250956901145,114.0,3650048.0,stress response protein acid-resistance protein,b3510,
gadE,1.912126628708644,114.0,3651725.0,gad regulon transcriptional activator,b3512,
gadW,1.50688834013797,114.0,3657728.0,transcriptional activator of gadA and gadBC; repressor of gadX,b3515,
gadX,1.519834451712926,114.0,3658345.0,acid resistance regulon transcriptional activator; autoactivator,b3516,
yiaG,1.5768804572087052,115.0,3713024.0,HTH_CROC1 family putative transcriptional regulator,b3555,
cspA,1.3913105079847314,115.0,3713536.0,"RNA chaperone and antiterminator, cold-inducible",b3556,
hokA,1.541943997115539,115.0,3713807.0,"toxic polypeptide, small",b4455,
mokA,1.5275057904118514,115.0,3713807.0,No_gene_product,b4647,
insK,1.6166180303748425,115.0,3715072.0,IS150 transposase B,b3558,
yiaA,1.61862139110623,115.0,3720283.0,"YiaAB family inner membrane protein, tandem domains",b3562,
yibA,1.8547985376029514,116.0,3760128.0,putative immunity protein for polymorphic toxin RhsA; HEAT-domain protein; lethality reduction protein,b3594,
yibG,1.969097968440597,116.0,3761536.0,TPR-like repeat protein,b3596,
yibS,1.7910357037640323,116.0,3762176.0,No_gene_product,b4650,
yibW,1.7910847093150843,116.0,3762251.0,No_gene_product,b4651,
yibV,2.3204736078374775,116.0,3762704.0,No_gene_product,b4615,
yibU,2.163020974151531,116.0,3763307.0,No_gene_product,b4652,
waaL,1.9385425646217649,117.0,3790848.0,O-antigen ligase,b3622,"frozenset({<Reaction O16A4Lpp at 0x7fcfa67240b8>, <Reaction ECA4OALpp at 0x7fcfa6a1ccf8>})"
waaU,2.1246111452299727,117.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,frozenset({<Reaction HEPT4 at 0x7fcfa6911358>})
waaZ,1.8259389546984786,117.0,3792896.0,lipopolysaccharide KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3624,frozenset({<Reaction MOAT3C at 0x7fcfa67b10f0>})
waaY,1.7527015938276926,117.0,3793626.0,lipopolysaccharide core biosynthesis protein,b3625,frozenset({<Reaction HEPK2 at 0x7fcfa6906ef0>})
waaJ,2.103855634071121,117.0,3794944.0,,,
waaR,1.6295263795542059,117.0,3795398.0,"lipopolysaccharide 1,2-glucosyltransferase; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase",b3626,frozenset({<Reaction GLCTR3 at 0x7fcfa6990588>})
waaS,2.365918143199097,117.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,frozenset({<Reaction RHAT1 at 0x7fcfa661cda0>})
yicS,1.5589805049130756,118.0,3833856.0,putative periplasmic protein,b4555,
tisB,1.4396722947494471,119.0,3846912.0,"toxic membrane persister formation peptide, LexA-regulated",b4618,
yigF,1.8591607177115188,120.0,3995778.0,DUF2628 family putative inner membrane protein,b3817,
yigG,1.9337828678206492,120.0,3996172.0,PRK11371 family inner membrane protein,b3818,
ompL,1.4243163181632732,121.0,4057088.0,outer membrane porin L; putative sulpholipid porin,b3875,frozenset({<Reaction H2Otex at 0x7fcfa68f9208>})
yiiS,1.4016273678592446,122.0,4103168.0,UPF0381 family protein,b3922,
rplL,1.3570936449454112,123.0,4170487.0,50S ribosomal subunit protein L7/L12,b3986,
yjbI,2.058795084745909,124.0,4240630.0,No_gene_product,b4038,
yjbL,1.8204143436188829,125.0,4250248.0,uncharacterized protein,b4047,
yjbM,1.7640931235003108,125.0,4250526.0,uncharacterized protein,b4048,
yjbS,1.9711182571564645,126.0,4258816.0,uncharacterized protein,b4621,
yjcF,1.8915787263819994,127.0,4272128.0,pentapeptide repeats protein,b4066,
pmrR,1.3531924118755607,128.0,4321932.0,putative membrane-bound BasS regulator,b4703,
adiY,1.4263816403430087,128.0,4327424.0,adi system transcriptional activator,b4116,
yjdK,1.9450432344433564,129.0,4342400.0,,,
yjdO,1.7611614202359036,129.0,4342784.0,,,
cadC,1.5367743332903918,129.0,4350212.0,cadBA operon transcriptional activator,b4133,
yjeJ,1.4135148655274212,130.0,4363181.0,uncharacterized protein,b4145,
ecnA,1.6190536139788627,130.0,4366133.0,"entericidin A membrane lipoprotein, antidote entericidin B",b4410,
ecnB,1.595738581688865,130.0,4366369.0,entericidin B membrane lipoprotein,b4411,
yjfI,1.591411384846243,131.0,4399949.0,DUF2170 family protein,b4181,
rpsR,1.496800263571429,132.0,4415655.0,30S ribosomal subunit protein S18,b4202,
rplI,1.4900981545115226,132.0,4415924.0,50S ribosomal subunit protein L9,b4203,
