,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
yecT,1.4746082047310145,50.0,1956228.0,uncharacterized protein,b1877,
yedN,1.4742169941139485,51.0,2004992.0,No_gene_product,b4495,
yeeN,1.3523428306085843,52.0,2050338.0,UPF0082 family protein,b1983,
yeeH,1.3208277424066703,53.0,2059548.0,No_gene_product,b4639,
yoeH,1.782150914698113,53.0,2061824.0,No_gene_product,b4641,
yoeF,1.4091002332364573,54.0,2072226.0,No_gene_product,b4538,
yoeB,1.3759501303863175,55.0,2082816.0,toxin of the YoeB-YefM toxin-antitoxin system,b4539,
hisL,1.522590875753856,55.0,2083476.0,his operon leader peptide,b2018,
wbbK,1.577234027591138,56.0,2097152.0,lipopolysaccharide biosynthesis protein,b2032,frozenset({<Reaction O16GLCT1 at 0x7fcfa67311d0>})
wbbI,1.528009121290146,56.0,2099200.0,"d-Galf:alpha-d-Glc beta-1,6-galactofuranosyltransferase",b2034,frozenset({<Reaction O16GALFT at 0x7fcfa6731048>})
wbbH,1.6493919585874361,56.0,2099540.0,O-antigen polymerase,b2035,"frozenset({<Reaction O16AP3pp at 0x7fcfa6724a90>, <Reaction O16AP1pp at 0x7fcfa6724a58>, <Reaction O16AP2pp at 0x7fcfa6724860>})"
glf,1.524782462607373,56.0,2101248.0,"UDP-galactopyranose mutase, FAD/NAD(P)-binding",b2036,frozenset({<Reaction UDPGALM at 0x7fcfa657f160>})
wzxB,1.459282386560921,56.0,2101817.0,putative polisoprenol-linked O-antigen transporter,b2037,frozenset({<Reaction O16AUNDtpp at 0x7fcfa6724fd0>})
ibsA,1.3323727377777823,57.0,2146829.0,toxic membrane protein,b4667,
ibsB,1.325021516960271,57.0,2147200.0,toxic membrane protein,b4668,
yegR,1.6098201314566731,58.0,2161664.0,uncharacterized protein,b2085,
yehE,1.4439306571968007,59.0,2186240.0,DUF2574 family protein,b2112,
yfaH,1.378854394896786,60.0,2343129.0,No_gene_product,b2238,
yfdF,1.4728993494916138,61.0,2456490.0,uncharacterized protein,b2345,
gtrS,1.8522088119392839,62.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
ypdJ,1.403780054871066,63.0,2469659.0,No_gene_product,b4545,
ypdI,1.3431860984506852,64.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
ypdK,1.2847594691208983,64.0,2490399.0,inner membrane protein,b4680,
yfeC,1.2918877535654005,65.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
ypeB,1.429933883354691,66.0,2521299.0,DUF3820 family protein,b4546,
ypfM,1.4325060948692523,67.0,2584192.0,stress-induced small enterobacterial protein,b4606,
shoB,1.3041743729570887,68.0,2693504.0,toxic membrane protein,b4687,
raiA,1.380155673091607,69.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.5578439593653703,69.0,2730957.0,pheA gene leader peptide,b2598,
bamE,1.352168182070689,70.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.3041247021742888,70.0,2747392.0,UPF0125 family protein,b2618,
yfjJ,1.523265335040353,71.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjW,1.6552561047843475,72.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjF,1.4468375357210386,73.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
yqcG,1.751450594378242,74.0,2898944.0,membrane stress resistance protein,b4682,
yqeH,1.4480174969913895,75.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeJ,1.6367288128929034,75.0,2982662.0,uncharacterized protein,b2848,
yqeL,1.8587591199252302,75.0,2983177.0,uncharacterized protein,b4683,
yqeK,1.811199916111222,75.0,2983293.0,uncharacterized protein,b2849,
ygeF,1.709298936866699,75.0,2983936.0,No_gene_product,b2850,
ygeG,1.5983554900669066,75.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,1.7052298827706645,75.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,1.7125254346171652,75.0,2987008.0,uncharacterized protein,b2853,
pbl,1.683232697888727,75.0,2987297.0,No_gene_product,b2854,
ygeN,1.5472679114493062,75.0,2988672.0,No_gene_product,b2858,
ygeO,1.3406454351543518,75.0,2989320.0,No_gene_product,b2859,
ibsC,1.5071354003254591,76.0,3050248.0,toxic membrane protein,b4665,
yqgB,1.3665441211768294,77.0,3079278.0,uncharacterized protein,b2939,
hybF,1.4281728384804986,78.0,3133440.0,protein involved with the maturation of hydrogenases 1 and 2,b2991,
ygiL,1.4354494425266047,79.0,3178772.0,putative fimbrial-like adhesin protein,b3043,
higB,1.327938668078331,80.0,3227648.0,mRNA interferase toxin of the HigB-HigA toxin-antitoxin system,b3083,
yhaI,1.3965018133012486,81.0,3246269.0,DUF805 family inner membrane protein,b3104,
tdcR,1.3887597409702817,82.0,3260928.0,L-threonine dehydratase operon activator protein,b3119,
yhaC,1.4924823708624495,82.0,3262464.0,pentapetide repeats-related protein,b3121,
yhdU,1.342300489421039,83.0,3405979.0,putative membrane protein,b3263,
bfd,1.3871465399474754,84.0,3460155.0,bacterioferritin-associated ferredoxin,b3337,
yhhZ,1.5884576846138994,85.0,3575808.0,putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity,b3442,
yhhH,1.3229156984969213,86.0,3616768.0,putative NTF2 fold immunity protein for polymorphic toxin RhsB,b3483,
yhiJ,1.4032116657502036,87.0,3624327.0,DUF4049 family protein,b3488,
yhiL,1.5174166722110178,87.0,3626211.0,No_gene_product,b4660,
dctR,1.4382184686230726,88.0,3648042.0,Putative LuxR family repressor for dicarboxylate transport,b3507,
hdeA,1.343407685084267,88.0,3650048.0,stress response protein acid-resistance protein,b3510,
gadE,1.5680751454240558,88.0,3651725.0,gad regulon transcriptional activator,b3512,
ldrD,1.3473784773305213,89.0,3693339.0,"toxic polypeptide, small",b4453,
hokA,1.4195543728978772,90.0,3713807.0,"toxic polypeptide, small",b4455,
mokA,1.4090560608153524,90.0,3713807.0,No_gene_product,b4647,
insK,1.4138969848803502,90.0,3715072.0,IS150 transposase B,b3558,
yiaA,1.389088008620271,90.0,3720283.0,"YiaAB family inner membrane protein, tandem domains",b3562,
yibA,1.487201318074534,91.0,3760128.0,putative immunity protein for polymorphic toxin RhsA; HEAT-domain protein; lethality reduction protein,b3594,
yibG,1.472579444370594,91.0,3761536.0,TPR-like repeat protein,b3596,
yibW,1.4485607277226724,91.0,3762251.0,No_gene_product,b4651,
yibV,1.8352109021095846,91.0,3762704.0,No_gene_product,b4615,
waaL,1.4680275576453716,92.0,3790848.0,O-antigen ligase,b3622,"frozenset({<Reaction O16A4Lpp at 0x7fcfa67240b8>, <Reaction ECA4OALpp at 0x7fcfa6a1ccf8>})"
waaU,1.6063794481289086,92.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,frozenset({<Reaction HEPT4 at 0x7fcfa6911358>})
waaZ,1.4951777392884134,92.0,3792896.0,lipopolysaccharide KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3624,frozenset({<Reaction MOAT3C at 0x7fcfa67b10f0>})
waaY,1.5308895700298184,92.0,3793626.0,lipopolysaccharide core biosynthesis protein,b3625,frozenset({<Reaction HEPK2 at 0x7fcfa6906ef0>})
waaJ,1.4612406294164046,92.0,3794944.0,,,
waaS,1.7072485020824424,92.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,frozenset({<Reaction RHAT1 at 0x7fcfa661cda0>})
rpmG,1.3138376743650024,93.0,3804672.0,50S ribosomal subunit protein L33,b3636,
tisB,1.2916347224140732,94.0,3846912.0,"toxic membrane persister formation peptide, LexA-regulated",b4618,
tnaC,1.3331943448103278,95.0,3881856.0,tryptophanase leader peptide,b3707,
yigF,1.5987642620505225,96.0,3995778.0,DUF2628 family putative inner membrane protein,b3817,
yigG,1.5265232237558488,96.0,3996172.0,PRK11371 family inner membrane protein,b3818,
zapB,1.4465377068427538,97.0,4108442.0,"FtsZ stabilizer, septal ring assembly factor, cell division stimulator",b3928,
metJ,1.4201141680458378,98.0,4118016.0,"transcriptional repressor, S-adenosylmethionine-binding",b3938,
yjbI,1.6000939869595732,99.0,4240630.0,No_gene_product,b4038,
yjbL,1.4659241554209457,100.0,4250248.0,uncharacterized protein,b4047,
yjbS,1.768066114154061,101.0,4258816.0,uncharacterized protein,b4621,
yjcF,1.6390043616177714,102.0,4272128.0,pentapeptide repeats protein,b4066,
yjdO,1.4423571159706767,103.0,4342784.0,,,
yjdQ,1.4080731566966633,104.0,4352007.0,No_gene_product,b4654,
cutA,1.4076988338589356,104.0,4355072.0,"divalent-cation tolerance protein, copper sensitivity",b4137,
ecnB,1.7114018596285714,105.0,4366369.0,entericidin B membrane lipoprotein,b4411,
yjeV,1.535187955256118,106.0,4382720.0,uncharacterized protein,b4670,
rpsR,1.321598154324665,107.0,4415655.0,30S ribosomal subunit protein S18,b4202,
ytfP,1.420245051324359,108.0,4438016.0,GGCT-like protein,b4222,
mgtL,1.3210376037176652,109.0,4457247.0,regulatory leader peptide for mgtA,b4702,
yjgL,1.667087068329833,110.0,4465253.0,SopA-central-domain-like hexapeptide repeat protein,b4253,
ythA,1.411322000845587,111.0,4496384.0,uncharacterized protein,b4655,
