,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
rmf,1.5129704416633645,32.0,1011200.0,ribosome modulation factor,b0953,
cspH,1.9125185139296152,33.0,1046528.0,"stress protein, member of the CspA-family",b0989,
cspG,1.5614397901295085,33.0,1047040.0,"cold shock protein homolog, cold-inducible",b0990,
ymcE,1.595833226820428,33.0,1047302.0,cold shock gene,b0991,
yccE,2.3507350909240516,34.0,1059491.0,uncharacterized protein,b1001,
ycdT,1.7064779426844483,35.0,1089536.0,"diguanylate cyclase, membrane-anchored",b1025,
ymdE,1.5822306706197806,35.0,1090960.0,No_gene_product,b1028,
csgD,1.5208700612212755,36.0,1098001.0,csgBAC operon transcriptional regulator,b1040,
csgC,1.7560130179942581,36.0,1100416.0,curli assembly protein,b1043,
yceO,1.542563325043298,37.0,1114762.0,uncharacterized protein,b1058,
dinI,1.4952834277771672,37.0,1116697.0,DNA damage-inducible protein I,b1061,
flgM,1.558614424712457,38.0,1125376.0,anti-sigma factor for FliA (sigma 28),b1071,
rpmF,1.5175630214547453,39.0,1142822.0,50S ribosomal subunit protein L32,b1089,
ycfL,1.3485810363294435,40.0,1157702.0,uncharacterized protein,b1104,
bhsA,1.5939582933490983,41.0,1164528.0,"biofilm, cell surface and signaling protein",b1112,
ymfD,2.0632268851714515,42.0,1192322.0,e14 prophage; putative SAM-dependent methyltransferase,b1137,
ymfE,2.4406204958348146,42.0,1192988.0,e14 prophage; putative inner membrane protein,b1138,
lit,1.9595791370125915,42.0,1194150.0,"T4 phage exclusion protein; cell death peptidase, e14 prophage",b1139,
intE,1.519662638181246,42.0,1196032.0,e14 prophage; putative integrase,b1140,
xisE,2.022176648429413,42.0,1196242.0,e14 prophage; putative excisionase,b1141,
ymfI,1.5255816031189144,42.0,1196952.0,e14 prophage; uncharacterized protein,b1143,
ymfJ,1.5331741742161895,42.0,1197231.0,e14 prophage; uncharacterized protein,b1144,
cohE,1.545585018287554,42.0,1198080.0,e14 prophage; repressor protein phage e14,b1145,
croE,1.7309199665367818,42.0,1198592.0,e14 prophage; putative DNA-binding transcriptional regulator,b1146,
ymfL,1.4747998884347888,42.0,1198723.0,e14 prophage; putative DNA-binding transcriptional regulator,b1147,
tfaP,1.7323168935744413,43.0,1203587.0,e14 prophage; uncharacterized protein,b1155,
tfaE,1.4001769473262815,43.0,1204224.0,e14 prophage; putative tail fiber assembly protein,b1156,
mcrA,2.022985427989988,43.0,1206272.0,putative 5-methylcytosine/5-hydroxymethylcytosine-specific restriction nuclease; 5-methylcytosine DNA binding protein,b1159,
icdC,2.0157919357375063,43.0,1206868.0,No_gene_product,b4519,
iraM,2.340377853083987,43.0,1207296.0,"RpoS stabilzer during Mg starvation, anti-RssB factor",b1160,
ycgX,1.869957331960618,43.0,1208320.0,DUF1398 family protein,b1161,
ycgZ,2.0007117722070618,43.0,1211392.0,RcsB connector protein for regulation of biofilm and acid-resistance,b1164,
ymgA,2.0375171876854847,43.0,1211523.0,RcsB connector protein for regulation of biofilm,b1165,
ariR,2.5465609198441252,43.0,1211904.0,RcsB connector protein for regulation of biofilm and acid-resistance,b1166,
ymgC,2.50355956854643,43.0,1212416.0,"Blue light, low temperature and stress induced protein",b1167,
ymgF,1.6992346558470934,43.0,1214464.0,inner membrane division septum protein,b4520,
ymgI,2.107253385567717,43.0,1218560.0,uncharacterized protein,b4593,
ymgJ,1.9033925440060953,43.0,1218719.0,uncharacterized protein,b4594,
minE,1.4054210557432338,43.0,1219734.0,cell division topological specificity factor,b1174,
hlyE,1.5855699109957508,44.0,1224938.0,hemolysin E,b1182,
ycgY,1.4421302047018223,45.0,1240615.0,uncharacterized protein,b1196,
ldrA,1.6319096812859815,46.0,1264640.0,"toxic polypeptide, small",b4419,
ldrC,1.5339493738739443,46.0,1265693.0,"toxic polypeptide, small",b4423,
chaB,1.402438763223888,46.0,1267712.0,cation transport regulator,b1217,
hns,1.3711996132808761,47.0,1288192.0,global DNA-binding transcriptional dual regulator H-NS,b1237,
tdk,1.6566358183871948,47.0,1288982.0,thymidine kinase/deoxyuridine kinase,b1238,"frozenset({<Reaction DURIK1 at 0x7fcfa6a86da0>, <Reaction TMDK1 at 0x7fcfa65bb3c8>})"
yciE,1.4915050759326556,48.0,1308974.0,putative rubrerythrin/ferritin-like metal-binding protein,b1257,
yciF,1.5331005579570447,48.0,1309526.0,putative rubrerythrin/ferritin-like metal-binding protein,b1258,
yciG,1.7010270974671853,48.0,1310208.0,KGG family protein,b1259,
osmB,1.6352271438005872,49.0,1337366.0,osmotically and stress inducible lipoprotein,b1283,
yciZ,1.377617992429786,49.0,1338692.0,uncharacterized protein,b4596,
ymiB,1.3708312667075149,49.0,1341052.0,uncharacterized protein,b4672,
ymjC,1.3754205241927056,50.0,1384981.0,No_gene_product,b4525,
ymjD,1.3998075460320984,50.0,1385124.0,No_gene_product,b4673,
ynaJ,1.351084134660877,50.0,1391621.0,DUF2534 family putative inner membrane protein,b1332,
ydaQ,1.9193713015103522,51.0,1407493.0,Rac prophage; conserved protein,b1346,
rcbA,2.245102514001975,51.0,1407787.0,,,
ralR,1.852070771019721,51.0,1408000.0,Rac prophage; restriction alleviation protein,b1348,
racC,1.8387801954320473,51.0,1411744.0,Rac prophage; uncharacterized protein,b1351,
ydaE,2.1284498655913677,51.0,1412096.0,"conserved protein, Rac prophage",b4526,
kilR,1.6102204735262102,51.0,1412264.0,"killing protein, Rac prophage; FtsZ inhibitor protein",b1352,
sieB,2.0108497269431425,51.0,1413120.0,"phage superinfection exclusion protein, Rac prophage",b1353,
racR,1.6199935719429164,51.0,1414021.0,Rac prophage; putative DNA-binding transcriptional regulator,b1356,
ydaS,1.6891957562749367,51.0,1414656.0,Rac prophage; putative DNA-binding transcriptional regulator,b1357,
ydaT,1.647457451533012,51.0,1415168.0,Rac prophage; uncharacterized protein,b1358,
trkG,1.9150429137003053,52.0,1418038.0,Rac prophage; potassium transporter subunit,b1363,frozenset({<Reaction Kt2pp at 0x7fcfa6862400>})
tfaR,2.004998634851888,53.0,1426667.0,Rac prophage; putative tail fiber assembly protein,b1373,
ynaE,2.8687583354974837,53.0,1428480.0,"cold shock protein, Rac prophage",b1375,
ynbE,1.5379093144874616,54.0,1439943.0,lipoprotein,b1382,
ynbG,3.132299615751102,55.0,1459456.0,uncharacterized protein,b4674,
ydcA,1.370631657127448,56.0,1485933.0,putative periplasmic protein,b1419,
ydcH,1.4561298463628527,57.0,1492992.0,DUF465 family protein,b1426,
hicB,1.6531698629560854,58.0,1503764.0,antitoxin for the HicAB toxin-antitoxin system,b1438,
yncL,1.6902769649886202,59.0,1511424.0,stress-induced small inner membrane enterobacterial protein,b4598,
ydcX,1.5475824309569792,59.0,1511645.0,DUF2566 family protein,b1445,
yncG,1.5604359313433196,60.0,1520503.0,glutathione S-transferase homolog,b1454,
yncH,2.732029174768575,60.0,1521196.0,IPR020099 family protein,b1455,
ydcD,2.6187868355724677,60.0,1524178.0,putative immunity protein for RhsE,b1457,
yncI,1.7836792609484413,60.0,1525760.0,No_gene_product,b1459,
ydcC,1.7857627192947652,60.0,1526072.0,H repeat-associated putative transposase,b1460,
pptA,1.559788924648284,60.0,1527308.0,4-oxalocrotonate tautomerase,b1461,
yddK,2.561891550194926,61.0,1538640.0,No_gene_product,b1471,
yddL,2.1223693173593015,61.0,1540096.0,No_gene_product,b1472,
yddM,1.5553834556884878,61.0,1546752.0,putative DNA-binding transcriptional regulator,b1477,
gadB,1.5750595698908167,62.0,1564901.0,"glutamate decarboxylase B, PLP-dependent",b1493,frozenset({<Reaction GLUDC at 0x7fcfa691dba8>})
yddA,1.7140991534138736,62.0,1572864.0,putative multidrug ABC transporter permease/ATPase,b1496,
ydeM,1.7348107872653626,62.0,1574912.0,putative YdeN-specific sulfatase-maturating enzyme,b1497,
ydeO,1.7220319454693593,62.0,1577182.0,"UV-inducible global regulator, EvgA-, GadE-dependent",b1499,
safA,2.1546790906953786,62.0,1578018.0,"two-component system connector membrane protein, EvgSA to PhoQP",b1500,
ydeT,1.5567111605698256,62.0,1583109.0,No_gene_product,b1505,
yneL,1.7645798767874123,62.0,1584640.0,No_gene_product,b1506,
marB,1.5157117622286547,63.0,1614336.0,periplasmic mar operon regulator,b1532,
yneM,1.557318271265999,63.0,1616902.0,inner membrane-associated protein,b4599,
ydfK,2.839536644569435,64.0,1627328.0,"cold shock protein, function unknown, Qin prophage",b1544,
pinQ,1.8571793752611525,64.0,1628160.0,Qin prophage; putative site-specific recombinase,b1545,
tfaQ,2.0250809375495757,64.0,1628566.0,Qin prophage; putative tail fibre assembly protein,b1546,
ydfO,1.9290333106277133,64.0,1631303.0,Qin prophage; uncharacterized protein,b1549,
gnsB,2.551213161733481,64.0,1631865.0,Qin prophage; multicopy suppressor of secG(Cs) and fabA6(Ts),b1550,
ynfN,1.7803315197913616,64.0,1632256.0,Qin prophage; cold shock-induced protein,b1551,
cspI,2.0561781085554656,64.0,1632768.0,Qin prophage; cold shock protein,b1552,
rzoQ,1.5851506784936142,64.0,1633336.0,"putative Rz1-like lipoprotein, Qin prophage",b4689,
essQ,1.5793241661761088,64.0,1634816.0,Qin prophage; putative S lysis protein,b1556,
cspB,2.0644651141044825,64.0,1635595.0,Qin prophage; cold shock protein,b1557,
relB,1.4665027349286728,65.0,1639936.0,antitoxin of the RelE-RelB toxin-antitoxin syste; transcriptional repressor,b1564,
ydfV,1.4156190331643785,65.0,1640448.0,Qin prophage; uncharacterized protein,b1565,
flxA,1.6313250280853564,65.0,1640960.0,Qin prophage; uncharacterized protein,b1566,
dicA,1.9871645103466686,65.0,1642496.0,Qin prophage; putative regulator for DicB,b1570,
ydfA,1.501142614382964,65.0,1642764.0,Qin prophage; uncharacterized protein,b1571,
ydfB,1.4570977110510068,65.0,1643008.0,Qin prophage; uncharacterized protein,b1572,
dicB,1.7536879859861978,65.0,1644032.0,Qin prophage; cell division inhibition protein,b1575,
intQ,1.4892489067174524,65.0,1646592.0,No_gene_product,b1579,
ynfB,1.404785797418538,65.0,1650064.0,UPF0482 family putative periplasmic protein,b1583,
speG,1.4898348357210338,65.0,1650688.0,spermidine N(1)-acetyltransferase,b1584,"frozenset({<Reaction SPMDAT2 at 0x7fcfa65f7400>, <Reaction SPMDAT1 at 0x7fcfa65f7128>})"
ynfD,1.5730341812878927,65.0,1651821.0,DUF1161 family periplasmic protein,b1586,
ydgC,1.3798421577701787,66.0,1675951.0,GlpM family inner membrane protein,b1607,
blr,1.723036132936009,67.0,1698816.0,beta-lactam resistance membrane protein; divisome-associated protein,b4409,
ynhF,1.3741175473460105,68.0,1731712.0,stress response membrane,b4602,
ydhZ,1.6454316708856631,69.0,1749188.0,uncharacterized protein,b1675,
lpp,1.623153962606538,69.0,1751677.0,murein lipoprotein,b1677,"frozenset({<Reaction ALPATG160pp at 0x7fcfa6bc4588>, <Reaction ALPATE160pp at 0x7fcfa6bc46a0>})"
ydiH,1.4221454836498961,70.0,1759232.0,uncharacterized protein,b1685,
ydiL,1.6599884930555346,70.0,1764871.0,putative HTH domain DNA-binding protein,b1689,
ydiM,1.488762177612306,70.0,1765376.0,"putative MFS transporter, membrane protein",b1690,
pheM,1.5630033106503691,71.0,1793482.0,phenylalanyl-tRNA synthetase operon leader peptide,b1715,
rpmI,1.3283398499113532,71.0,1794058.0,50S ribosomal subunit protein L35,b1717,
arpB,2.146363189347965,71.0,1797350.0,No_gene_product,b4494,
yniD,1.5137241757547626,71.0,1799421.0,uncharacterized protein,b4535,
yniB,1.6666349267135376,71.0,1802953.0,putative inner membrane protein,b1726,
ydjO,2.3714983212434047,71.0,1806585.0,uncharacterized protein,b1730,
cedA,1.3395138943706992,71.0,1807872.0,cell division modulator,b1731,
ydjF,1.6333423718968643,72.0,1848352.0,putative DNA-binding transcriptional regulator,b1770,
yeaI,1.7505970634195216,73.0,1864641.0,putative membrane-anchored diguanylate cyclase,b1785,
yoaK,1.42167953893885,74.0,1873029.0,inner membrane-associated protein,b4676,
yoaJ,1.698072459828905,74.0,1873152.0,inner membrane-associated protein,b4675,
yeaQ,1.4622405048588214,74.0,1873408.0,UPF0410 family protein,b1795,
yoaG,1.3466089713952283,74.0,1873659.0,uncharacterized protein,b1796,
yoaC,1.6283008024563677,75.0,1888389.0,DUF1889 family protein,b1810,
yobD,1.6418515817425205,76.0,1899057.0,UPF0266 family inner membrane protein,b1820,
yobF,1.5193960247925333,76.0,1901704.0,DUF2527 family heat-induced protein,b1824,
yebO,1.497895759835403,76.0,1902592.0,putative inner membrane protein,b1825,
yobH,1.7416006036071439,76.0,1903181.0,uncharacterized protein,b4536,
yobI,2.213675913667537,77.0,1940371.0,uncharacterized protein,b4677,
yecN,1.368870187644259,78.0,1946522.0,MAPEG family inner membrane protein,b1869,
yecT,1.7536331129112412,79.0,1956228.0,uncharacterized protein,b1877,
uspC,1.6632012419881004,80.0,1973233.0,universal stress protein,b1895,
yecR,1.5235729678823642,81.0,1981952.0,"lipoprotein, function unknown",b1904,
ftnA,1.5358521740741564,81.0,1982464.0,ferritin iron storage protein (cytoplasmic),b1905,
yecF,1.3547435662607141,82.0,1989298.0,DUF2594 family protein,b1915,
fliT,1.3886450923613964,83.0,1999193.0,putative flagellar synthesis and assembly chaperone,b1926,
yedN,2.0997312017511303,84.0,2004992.0,No_gene_product,b4495,
rcsA,1.9569401143377556,85.0,2017448.0,transcriptional regulator of colanic acid capsular biosynthesis,b1951,
dsrB,1.3771224339237176,85.0,2018115.0,uncharacterized protein,b1952,
yedS,1.5673395624638964,86.0,2027531.0,No_gene_product,b4496,
yedW,1.4053089483832912,86.0,2031632.0,response regulator family protein,b1969,
hiuH,1.7421350993910876,86.0,2032436.0,hydroxyisourate hydrolase,b1970,
zinT,1.9551959586877972,86.0,2034855.0,"zinc and cadmium binding protein, periplasmic",b1973,
yodB,1.6809956558517245,86.0,2035848.0,cytochrome b561 homolog,b1974,
mtfA,1.3848316791041573,86.0,2037760.0,anti-repressor for DgsA(Mlc),b1976,
yeeL,1.8203850782516902,86.0,2045952.0,No_gene_product,b4497,
yeeN,1.660486925927001,86.0,2050338.0,UPF0082 family protein,b1983,
yeeH,1.6496484232645743,87.0,2059548.0,No_gene_product,b4639,
yoeG,1.4780830178325273,87.0,2060840.0,No_gene_product,b4640,
yoeH,2.6745841812720266,87.0,2061824.0,No_gene_product,b4641,
yoeD,1.567823001947365,88.0,2072064.0,No_gene_product,b4642,
yoeF,1.5882538889922637,88.0,2072226.0,No_gene_product,b4538,
yeeX,1.364524568000944,88.0,2072576.0,UPF0265 family protein,b2007,
yoeB,1.6994132197656036,89.0,2082816.0,toxin of the YoeB-YefM toxin-antitoxin system,b4539,
yefM,1.5141010428004615,89.0,2082942.0,antitoxin of the YoeB-YefM toxin-antitoxin system,b2017,
hisL,2.0066707052590558,89.0,2083476.0,his operon leader peptide,b2018,
wbbK,2.246395945951632,90.0,2097152.0,lipopolysaccharide biosynthesis protein,b2032,frozenset({<Reaction O16GLCT1 at 0x7fcfa67311d0>})
wbbI,2.502745130780492,90.0,2099200.0,"d-Galf:alpha-d-Glc beta-1,6-galactofuranosyltransferase",b2034,frozenset({<Reaction O16GALFT at 0x7fcfa6731048>})
wbbH,2.459158035652412,90.0,2099540.0,O-antigen polymerase,b2035,"frozenset({<Reaction O16AP3pp at 0x7fcfa6724a90>, <Reaction O16AP1pp at 0x7fcfa6724a58>, <Reaction O16AP2pp at 0x7fcfa6724860>})"
glf,1.9678506043744781,90.0,2101248.0,"UDP-galactopyranose mutase, FAD/NAD(P)-binding",b2036,frozenset({<Reaction UDPGALM at 0x7fcfa657f160>})
wzxB,1.902271200893198,90.0,2101817.0,putative polisoprenol-linked O-antigen transporter,b2037,frozenset({<Reaction O16AUNDtpp at 0x7fcfa6724fd0>})
rfbC,2.036317198124589,90.0,2103296.0,"dTDP-4-deoxyrhamnose-3,5-epimerase",b2038,frozenset({<Reaction TDPDRE at 0x7fcfa65a1160>})
rfbB,1.5277132306345063,90.0,2105456.0,"dTDP-glucose 4,6 dehydratase, NAD(P)-binding",b2041,frozenset({<Reaction TDPGDH at 0x7fcfa65a1400>})
udk,1.3471905025944717,91.0,2136064.0,uridine/cytidine kinase,b2066,"frozenset({<Reaction URIK2 at 0x7fcfa6594438>, <Reaction CYTDK2 at 0x7fcfa6aa7438>})"
ibsA,1.385302961262358,92.0,2146829.0,toxic membrane protein,b4667,
ibsB,1.3012624034757787,92.0,2147200.0,toxic membrane protein,b4668,
ogrK,1.4334039994479846,93.0,2160782.0,"orphan Ogr protein, positive regulator of P2 growth",b2082,
yegZ,1.3500969972907342,93.0,2161152.0,No_gene_product,b2083,
yegR,1.9636792519428994,93.0,2161664.0,uncharacterized protein,b2085,
gatB,1.646888361192828,94.0,2167808.0,galactitol-specific enzyme IIB component of PTS,b2093,frozenset({<Reaction GALTptspp at 0x7fcfa696c048>})
gatA,1.7040600036521751,94.0,2168075.0,galactitol-specific enzyme IIA component of PTS,b2094,frozenset({<Reaction GALTptspp at 0x7fcfa696c048>})
rcnB,1.630803092916398,95.0,2180608.0,periplasmic modulator of Ni and Co efflux,b2107,
yehC,1.4609100279704992,95.0,2184404.0,putative periplasmic pilin chaperone,b2110,
yehD,1.890210190131355,95.0,2185216.0,putative fimbrial-like adhesin protein,b2111,
yehE,2.43353475389985,95.0,2186240.0,DUF2574 family protein,b2112,
yehK,1.7348541146332133,95.0,2197504.0,uncharacterized protein,b4541,
yeiS,1.4068296069126869,96.0,2227200.0,DUF2542 family protein,b2145,
yeiL,1.4944039153537987,97.0,2248833.0,putative transcriptional regulator,b2163,
yfaH,1.5996470705663977,98.0,2343129.0,No_gene_product,b2238,
elaD,1.928935391107391,99.0,2376191.0,"protease, capable of cleaving an AMC-ubiquitin model substrate",b2269,
yfbL,1.4626237959657187,99.0,2379776.0,putative M28A family peptidase,b2271,
yfbM,1.495898364493198,99.0,2380412.0,DUF1877 family protein,b2272,
yfbN,1.804916254115033,99.0,2381824.0,uncharacterized protein,b2273,
yfbO,2.0455701764721406,99.0,2382113.0,uncharacterized protein,b2274,
yfbP,1.5424371832428732,99.0,2382594.0,TPR-like repeats-containing protein,b2275,
folX,1.6033531259537814,100.0,2414803.0,"D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase",b2303,frozenset({<Reaction DHPTPE at 0x7fcfa6a64e10>})
yfdF,2.234290764295244,101.0,2456490.0,uncharacterized protein,b2345,
gtrA,1.561021924371097,101.0,2461333.0,CPS-53 (KpLE1) prophage; bactoprenol-linked glucose translocase/flippase,b2350,
gtrB,1.6860820480823047,101.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,2.994365536254647,101.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
tfaS,1.725982689301557,101.0,2464293.0,No_gene_product,b2353,
yfdK,1.4702552539408476,101.0,2464555.0,CPS-53 (KpLE1) prophage; conserved protein,b2354,
yfdT,1.894319988341248,102.0,2469376.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2363,
ypdJ,1.9928906725763194,102.0,2469659.0,No_gene_product,b4545,
torI,1.5939923565836347,102.0,2469888.0,response regulator inhibitor for tor operon,b4501,
emrY,1.5489262025040755,102.0,2474116.0,putative multidrug efflux system,b2367,
evgA,1.5673683502274802,102.0,2477233.0,response regulator in two-component regulatory system with EvgS,b2369,
evgS,1.568704359019677,102.0,2477852.0,hybrid sensory histidine kinase in two-component regulatory system with EvgA,b2370,
ypdI,1.83960602582784,103.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
yfeC,1.6434024876274296,104.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
yfeS,1.7044038261966488,105.0,2531328.0,WGR domain protein,b2420,
yffR,1.3942538700509546,106.0,2557338.0,CPZ-55 prophage; uncharacterized protein,b2449,
ypfM,1.8623714170718582,107.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yfgG,1.837679088237657,108.0,2622648.0,uncharacterized protein,b2504,
yfgH,1.3844099824220517,108.0,2623488.0,outer membrane integrity lipoprotein,b2505,
