,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
icdC,1.7345681478846295,25.0,1206868.0,No_gene_product,b4519,
iraM,1.9310776670535819,25.0,1207296.0,"RpoS stabilzer during Mg starvation, anti-RssB factor",b1160,
ycgX,1.5716724749176478,25.0,1208320.0,DUF1398 family protein,b1161,
ymgA,1.4811930972240355,25.0,1211523.0,RcsB connector protein for regulation of biofilm,b1165,
ariR,1.8730289949404186,25.0,1211904.0,RcsB connector protein for regulation of biofilm and acid-resistance,b1166,
ymgC,1.870248424653544,25.0,1212416.0,"Blue light, low temperature and stress induced protein",b1167,
ymgF,1.4508572268451931,25.0,1214464.0,inner membrane division septum protein,b4520,
ymgI,1.7339689336054525,25.0,1218560.0,uncharacterized protein,b4593,
ymgJ,1.685646154544549,25.0,1218719.0,uncharacterized protein,b4594,
ldrA,1.5547903381461832,26.0,1264640.0,"toxic polypeptide, small",b4419,
ldrC,1.4994940092669442,26.0,1265693.0,"toxic polypeptide, small",b4423,
tdk,1.3206146964715118,27.0,1288982.0,thymidine kinase/deoxyuridine kinase,b1238,"frozenset({<Reaction DURIK1 at 0x7fcfa6a86da0>, <Reaction TMDK1 at 0x7fcfa65bb3c8>})"
yciF,1.3712255403377362,28.0,1309526.0,putative rubrerythrin/ferritin-like metal-binding protein,b1258,
ymjC,1.4512827501946959,29.0,1384981.0,No_gene_product,b4525,
ymjD,1.373039835683257,29.0,1385124.0,No_gene_product,b4673,
rcbA,1.4810978063475955,30.0,1407787.0,,,
ralR,1.4180028168993986,30.0,1408000.0,Rac prophage; restriction alleviation protein,b1348,
racC,1.529227624845125,30.0,1411744.0,Rac prophage; uncharacterized protein,b1351,
ydaE,1.735682973827889,30.0,1412096.0,"conserved protein, Rac prophage",b4526,
sieB,1.537456907669978,30.0,1413120.0,"phage superinfection exclusion protein, Rac prophage",b1353,
ydaS,1.3974509560769155,30.0,1414656.0,Rac prophage; putative DNA-binding transcriptional regulator,b1357,
trkG,1.5106494695543102,31.0,1418038.0,Rac prophage; potassium transporter subunit,b1363,frozenset({<Reaction Kt2pp at 0x7fcfa6862400>})
tfaR,1.8045140052153987,32.0,1426667.0,Rac prophage; putative tail fiber assembly protein,b1373,
ynaE,2.2570956060707625,32.0,1428480.0,"cold shock protein, Rac prophage",b1375,
ynbG,2.0273416445497916,33.0,1459456.0,uncharacterized protein,b4674,
ydcH,1.4269971708136022,34.0,1492992.0,DUF465 family protein,b1426,
yncL,1.4725003941748533,35.0,1511424.0,stress-induced small inner membrane enterobacterial protein,b4598,
yncH,2.091719933625586,36.0,1521196.0,IPR020099 family protein,b1455,
ydcD,1.6930324613119285,36.0,1524178.0,putative immunity protein for RhsE,b1457,
pptA,1.3088892392665363,36.0,1527308.0,4-oxalocrotonate tautomerase,b1461,
yddK,1.8285207311541665,37.0,1538640.0,No_gene_product,b1471,
yddL,1.426880416101599,37.0,1540096.0,No_gene_product,b1472,
yddM,1.400174482671127,37.0,1546752.0,putative DNA-binding transcriptional regulator,b1477,
ydeO,1.395138846015185,38.0,1577182.0,"UV-inducible global regulator, EvgA-, GadE-dependent",b1499,
safA,1.7274390344092898,38.0,1578018.0,"two-component system connector membrane protein, EvgSA to PhoQP",b1500,
yneL,1.4748370386141008,39.0,1584640.0,No_gene_product,b1506,
yneM,1.378363107013251,40.0,1616902.0,inner membrane-associated protein,b4599,
ydfK,2.3625646529365842,41.0,1627328.0,"cold shock protein, function unknown, Qin prophage",b1544,
tfaQ,1.7664192331892183,41.0,1628566.0,Qin prophage; putative tail fibre assembly protein,b1546,
ydfO,1.5445178311306003,41.0,1631303.0,Qin prophage; uncharacterized protein,b1549,
gnsB,1.810413074783335,41.0,1631865.0,Qin prophage; multicopy suppressor of secG(Cs) and fabA6(Ts),b1550,
cspI,1.392798409257584,41.0,1632768.0,Qin prophage; cold shock protein,b1552,
cspB,1.7297382877537002,42.0,1635595.0,Qin prophage; cold shock protein,b1557,
relB,1.5749556944448528,43.0,1639936.0,antitoxin of the RelE-RelB toxin-antitoxin syste; transcriptional repressor,b1564,
dicA,1.3725206765430138,44.0,1642496.0,Qin prophage; putative regulator for DicB,b1570,
ydfB,1.29861616336746,44.0,1643008.0,Qin prophage; uncharacterized protein,b1572,
rpmI,1.4012592431898108,45.0,1794058.0,50S ribosomal subunit protein L35,b1717,
arpB,1.5208964224924846,45.0,1797350.0,No_gene_product,b4494,
ydjO,1.6535159185400305,46.0,1806585.0,uncharacterized protein,b1730,
yeaQ,1.346053762605554,47.0,1873408.0,UPF0410 family protein,b1795,
yobD,1.4262953707037622,48.0,1899057.0,UPF0266 family inner membrane protein,b1820,
cspC,1.5072199357369764,48.0,1901568.0,"stress protein, member of the CspA-family",b1823,
yobF,1.4380972804687358,48.0,1901704.0,DUF2527 family heat-induced protein,b1824,
yebO,1.3047263054162528,48.0,1902592.0,putative inner membrane protein,b1825,
yobH,1.4999757575867254,48.0,1903181.0,uncharacterized protein,b4536,
yobI,1.910979431815277,49.0,1940371.0,uncharacterized protein,b4677,
azuC,1.4949509853817506,50.0,1981353.0,acid-inducible small membrane-associated protein,b4663,
yedN,1.6461399639900505,51.0,2004992.0,No_gene_product,b4495,
rcsA,1.623217933935848,52.0,2017448.0,transcriptional regulator of colanic acid capsular biosynthesis,b1951,
zinT,1.448383900509707,53.0,2034855.0,"zinc and cadmium binding protein, periplasmic",b1973,
yoeH,1.8422071556419257,54.0,2061824.0,No_gene_product,b4641,
yoeF,1.3535641325399392,55.0,2072226.0,No_gene_product,b4538,
yoeI,1.401438776725133,56.0,2080532.0,uncharacterized protein,b4678,
yefM,1.6369867750678662,56.0,2082942.0,antitoxin of the YoeB-YefM toxin-antitoxin system,b2017,
hisL,1.4816902670141587,56.0,2083476.0,his operon leader peptide,b2018,
wbbK,1.6056117254700701,57.0,2097152.0,lipopolysaccharide biosynthesis protein,b2032,frozenset({<Reaction O16GLCT1 at 0x7fcfa67311d0>})
wbbI,1.6486499460951571,57.0,2099200.0,"d-Galf:alpha-d-Glc beta-1,6-galactofuranosyltransferase",b2034,frozenset({<Reaction O16GALFT at 0x7fcfa6731048>})
wbbH,1.7717149244193386,57.0,2099540.0,O-antigen polymerase,b2035,"frozenset({<Reaction O16AP3pp at 0x7fcfa6724a90>, <Reaction O16AP1pp at 0x7fcfa6724a58>, <Reaction O16AP2pp at 0x7fcfa6724860>})"
glf,1.4867206210432546,57.0,2101248.0,"UDP-galactopyranose mutase, FAD/NAD(P)-binding",b2036,frozenset({<Reaction UDPGALM at 0x7fcfa657f160>})
wzxB,1.3799763194051604,57.0,2101817.0,putative polisoprenol-linked O-antigen transporter,b2037,frozenset({<Reaction O16AUNDtpp at 0x7fcfa6724fd0>})
rfbC,1.4549947885926198,57.0,2103296.0,"dTDP-4-deoxyrhamnose-3,5-epimerase",b2038,frozenset({<Reaction TDPDRE at 0x7fcfa65a1160>})
wcaH,1.3435594091064456,58.0,2119680.0,GDP-mannose mannosyl hydrolase,b2051,frozenset({<Reaction GDPMNH at 0x7fcfa69798d0>})
yegZ,1.5115863936073197,59.0,2161152.0,No_gene_product,b2083,
yegR,1.5054852352947405,59.0,2161664.0,uncharacterized protein,b2085,
yehE,1.570731260809065,60.0,2186240.0,DUF2574 family protein,b2112,
yehK,1.3238040723990583,60.0,2197504.0,uncharacterized protein,b4541,
yeiS,1.3673116958295735,61.0,2227200.0,DUF2542 family protein,b2145,
yeiL,1.4451706977450496,62.0,2248833.0,putative transcriptional regulator,b2163,
yfaH,1.4195517156220845,63.0,2343129.0,No_gene_product,b2238,
elaD,1.430811174127748,64.0,2376191.0,"protease, capable of cleaving an AMC-ubiquitin model substrate",b2269,
yfbN,1.3632995438574387,64.0,2381824.0,uncharacterized protein,b2273,
yfdF,1.640658312154243,65.0,2456490.0,uncharacterized protein,b2345,
gtrB,1.421305595168019,65.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,1.9529488143329574,65.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
tfaS,1.3690116886958028,65.0,2464293.0,No_gene_product,b2353,
yfdK,1.4074916216302817,65.0,2464555.0,CPS-53 (KpLE1) prophage; conserved protein,b2354,
ypdJ,1.449532642599093,66.0,2469659.0,No_gene_product,b4545,
ypdI,1.6757328440224573,67.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
ypdK,1.2773137787417435,67.0,2490399.0,inner membrane protein,b4680,
yfeC,1.3608798093540817,68.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
yfeD,1.3880683250411374,68.0,2512291.0,DUF1323 family putative DNA-binding protein,b2399,
ypfM,1.4877225938009848,69.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yfgJ,1.3438683563984792,70.0,2629120.0,DUF1407 family protein,b2510,
shoB,1.7340146768242222,71.0,2693504.0,toxic membrane protein,b4687,
raiA,1.399638716805192,72.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.4885237622023602,72.0,2730957.0,pheA gene leader peptide,b2598,
bamE,1.5085447042449855,73.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
yfjJ,1.7340053231365766,74.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjW,1.7533772913446812,75.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjF,1.465238466686451,76.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjC,1.5920222483512632,76.0,2777088.0,No_gene_product,b2650,
ygaQ,1.569378892168529,76.0,2779755.0,No_gene_product,b4462,
yqcG,1.7467276034991774,77.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.4921069137852245,77.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
mazF,1.4593046793286715,77.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
yqeH,1.5493752607004656,78.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,1.3401958981926108,78.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,1.5990817816972303,78.0,2982662.0,uncharacterized protein,b2848,
yqeL,1.9343940504143944,78.0,2983177.0,uncharacterized protein,b4683,
yqeK,1.940805561018546,78.0,2983293.0,uncharacterized protein,b2849,
ygeF,1.547984307314278,78.0,2983936.0,No_gene_product,b2850,
ygeG,1.6795570225561258,78.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,1.8337813450605918,78.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,1.6763464284828877,78.0,2987008.0,uncharacterized protein,b2853,
pbl,1.6155512561865333,78.0,2987297.0,No_gene_product,b2854,
ygeN,1.667907427017666,78.0,2988672.0,No_gene_product,b2858,
yqfG,1.4062861821788326,79.0,3026175.0,uncharacterized protein,b4684,
ibsC,1.521277411552705,80.0,3050248.0,toxic membrane protein,b4665,
yqgB,1.612790550875578,81.0,3079278.0,uncharacterized protein,b2939,
mqsR,1.3813038187182398,82.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
ygiZ,1.5260496070118776,82.0,3165237.0,inner membrane protein,b3027,
ygiL,1.5425053006530849,83.0,3178772.0,putative fimbrial-like adhesin protein,b3043,
yqiH,1.471344826574752,83.0,3183239.0,putative periplasmic pilin chaperone,b3047,
tdcR,1.3861439951337797,84.0,3260928.0,L-threonine dehydratase operon activator protein,b3119,
yhaC,1.5616262135138304,84.0,3262464.0,pentapetide repeats-related protein,b3121,
yhcO,1.4377321714041142,85.0,3379215.0,putative barnase inhibitor,b3239,
yrdF,1.4574080424920135,86.0,3397853.0,No_gene_product,b4697,
yrdE,1.3992433641028428,86.0,3397996.0,No_gene_product,b4646,
yhdU,1.368458466286444,87.0,3405979.0,putative membrane protein,b3263,
yhdV,1.4809260364246113,87.0,3411968.0,putative outer membrane protein,b3267,
rplQ,1.4167720627262452,88.0,3432974.0,50S ribosomal subunit protein L17,b3294,
rplR,1.3525447962919603,89.0,3438602.0,50S ribosomal subunit protein L18,b3304,
rpsQ,1.3580275678842237,90.0,3441672.0,30S ribosomal subunit protein S17,b3311,
bfd,1.3683521271924455,91.0,3460155.0,bacterioferritin-associated ferredoxin,b3337,
yhfL,1.4606848433814608,92.0,3492864.0,small lipoprotein,b3369,
yhhZ,1.5519426987252392,93.0,3575808.0,putative Hcp1 family polymorphic toxin protein; putative colicin-like DNase/tRNase activity,b3442,
yhiJ,1.5329399564669304,94.0,3624327.0,DUF4049 family protein,b3488,
yhiL,1.6241251579425187,94.0,3626211.0,No_gene_product,b4660,
slp,1.3620211916366132,95.0,3647488.0,outer membrane lipoprotein,b3506,
hdeB,1.4358252135776255,95.0,3649536.0,acid-resistance protein,b3509,
gadE,1.5981810094387336,95.0,3651725.0,gad regulon transcriptional activator,b3512,
gadX,1.5226141203293313,95.0,3658345.0,acid resistance regulon transcriptional activator; autoactivator,b3516,
ldrD,1.364918663415008,96.0,3693339.0,"toxic polypeptide, small",b4453,
cspA,1.3831870435144897,97.0,3713536.0,"RNA chaperone and antiterminator, cold-inducible",b3556,
hokA,1.483612331921726,97.0,3713807.0,"toxic polypeptide, small",b4455,
mokA,1.4744759302488328,97.0,3713807.0,No_gene_product,b4647,
yibA,1.6322971802306243,98.0,3760128.0,putative immunity protein for polymorphic toxin RhsA; HEAT-domain protein; lethality reduction protein,b3594,
yibG,1.7063112015479631,98.0,3761536.0,TPR-like repeat protein,b3596,
yibS,1.7304788635869044,98.0,3762176.0,No_gene_product,b4650,
yibW,1.8566448258528352,98.0,3762251.0,No_gene_product,b4651,
yibV,1.6872651620828605,98.0,3762704.0,No_gene_product,b4615,
yibU,1.6473708504023314,98.0,3763307.0,No_gene_product,b4652,
grxC,1.3673722883977446,99.0,3777550.0,glutaredoxin 3,b3610,"frozenset({<Reaction RNDR4b at 0x7fcfa6630160>, <Reaction GRXR at 0x7fcfa68e04e0>, <Reaction RNDR1b at 0x7fcfa6627da0>, <Reaction RNDR2b at 0x7fcfa6627cc0>, <Reaction PAPSR2 at 0x7fcfa66e52e8>, <Reaction RNDR3b at 0x7fcfa6627cf8>})"
waaL,1.6585936360438935,100.0,3790848.0,O-antigen ligase,b3622,"frozenset({<Reaction O16A4Lpp at 0x7fcfa67240b8>, <Reaction ECA4OALpp at 0x7fcfa6a1ccf8>})"
waaU,1.6897570971945413,100.0,3791598.0,lipopolysaccharide core biosynthesis,b3623,frozenset({<Reaction HEPT4 at 0x7fcfa6911358>})
waaZ,1.537645939123472,100.0,3792896.0,lipopolysaccharide KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3624,frozenset({<Reaction MOAT3C at 0x7fcfa67b10f0>})
waaY,1.5682107909657657,100.0,3793626.0,lipopolysaccharide core biosynthesis protein,b3625,frozenset({<Reaction HEPK2 at 0x7fcfa6906ef0>})
waaJ,1.6640725070162996,100.0,3794944.0,,,
waaR,1.5047550459049643,100.0,3795398.0,"lipopolysaccharide 1,2-glucosyltransferase; UDP-glucose:(glucosyl)LPS alpha-1,2-glucosyltransferase",b3626,frozenset({<Reaction GLCTR3 at 0x7fcfa6990588>})
waaS,1.8872409867510787,100.0,3797540.0,lipopolysaccharide rhamnose:KdoIII transferase; lipopolysaccharide core biosynthesis protein,b3629,frozenset({<Reaction RHAT1 at 0x7fcfa661cda0>})
rpmG,1.3436065366594678,101.0,3804672.0,50S ribosomal subunit protein L33,b3636,
rpmB,1.3936392945324014,101.0,3804797.0,50S ribosomal subunit protein L28,b3637,
yicS,1.399053545470138,102.0,3833856.0,putative periplasmic protein,b4555,
tisB,1.3953525898777102,103.0,3846912.0,"toxic membrane persister formation peptide, LexA-regulated",b4618,
yigF,1.6698145526840256,104.0,3995778.0,DUF2628 family putative inner membrane protein,b3817,
yigG,1.8764039331442754,104.0,3996172.0,PRK11371 family inner membrane protein,b3818,
hupA,1.3462943608373203,105.0,4190208.0,"HU, DNA-binding transcriptional regulator, alpha subunit",b4000,
yjbI,1.7033239053631535,106.0,4240630.0,No_gene_product,b4038,
yjbL,1.9611715358787916,107.0,4250248.0,uncharacterized protein,b4047,
yjbM,1.5923202008032762,107.0,4250526.0,uncharacterized protein,b4048,
yjbS,1.6801804315071498,108.0,4258816.0,uncharacterized protein,b4621,
yjcF,1.7013505888586917,109.0,4272128.0,pentapeptide repeats protein,b4066,
adiY,1.4130102078541087,110.0,4327424.0,adi system transcriptional activator,b4116,
yjdK,1.6643737998197443,111.0,4342400.0,,,
yjdO,1.6075370844634616,111.0,4342784.0,,,
yjdQ,1.7124128885578331,112.0,4352007.0,No_gene_product,b4654,
ecnA,1.581510912653305,113.0,4366133.0,"entericidin A membrane lipoprotein, antidote entericidin B",b4410,
ecnB,1.4353706149010297,113.0,4366369.0,entericidin B membrane lipoprotein,b4411,
yjeV,1.5568848960582757,114.0,4382720.0,uncharacterized protein,b4670,
yjfI,1.494492079924634,115.0,4399949.0,DUF2170 family protein,b4181,
ytfI,1.4047443734154266,116.0,4427776.0,uncharacterized protein,b4215,
ytfK,1.3690212648906497,116.0,4429403.0,DUF1107 family protein,b4217,
yjgL,1.8135804116554646,117.0,4465253.0,SopA-central-domain-like hexapeptide repeat protein,b4253,
yjgN,1.5732712682953596,117.0,4469546.0,DUF898 family inner membrane protein,b4257,
ythA,1.6067353743660744,118.0,4496384.0,uncharacterized protein,b4655,
sgcB,1.375029972819673,119.0,4520071.0,putative enzyme IIB component of PTS,b4565,
iraD,1.3749445606575843,120.0,4546809.0,"RpoS stabilzer after DNA damage, anti-RssB factor",b4326,
