,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
ykgO,1.5396021379174682,11.0,308224.0,RpmJ-like protein,b4506,
ykgM,1.3899980643762526,11.0,308224.0,50S ribosomal protein L31 type B; alternative zinc-limitation L31 protein,b0296,
ykgR,2.7258509696947435,11.0,308851.0,uncharacterized protein,b4671,
ykgP,2.3237491939832737,11.0,309426.0,No_gene_product,b4630,
ykgA,1.4827055750593396,11.0,312196.0,No_gene_product,b0300,
ykgQ,2.5129785766975417,11.0,313149.0,No_gene_product,b4631,
rclB,2.4797883656469137,11.0,314041.0,reactive chlorine species (RCS) stress resistance periplasmic protein,b0303,
ykgH,1.9845437375449186,12.0,320406.0,putative inner membrane protein,b0310,
yahL,1.8788366858571328,13.0,339968.0,uncharacterized protein,b0326,
yahO,1.550678304395916,13.0,342194.0,"periplasmic protein, function unknown, YhcN family",b0329,
yaiS,1.5024113318361474,14.0,379514.0,putative PIG-L family deacetylase,b0364,
yaiV,1.7870596999070831,15.0,389961.0,putative transcriptional regulator,b0375,
iraP,1.5759810090882551,16.0,396841.0,"anti-RssB factor, RpoS stabilzer during Pi starvation; anti-adapter protein",b0382,
yaiA,1.4433537871483317,17.0,402434.0,OxyR-regulated conserved protein,b0389,
ykiA,1.4650931270680343,17.0,404064.0,No_gene_product,b0392,
nusB,1.300147472618283,18.0,430592.0,transcription antitermination protein,b0416,
cyoD,1.4126157890891977,19.0,443392.0,cytochrome o ubiquinol oxidase subunit IV,b0429,frozenset({<Reaction CYTBO3_4pp at 0x7fcfa6aa70b8>})
hha,1.8472687125527436,20.0,475648.0,"modulator of gene expression, with H-NS",b0460,
tomB,2.1254448441625615,20.0,475789.0,Hha toxicity attenuator; conjugation-related protein,b0461,
acrR,1.6461160310946112,20.0,481280.0,transcriptional repressor,b0464,
ybbC,1.8875506782384837,21.0,523036.0,putative immunity protein,b0498,
rhsH,1.8481700822380962,21.0,523407.0,No_gene_product,b0499,
ybbD,2.576650766376338,21.0,524288.0,No_gene_product,b0501,
sfmA,1.7712573195794898,22.0,553667.0,"FimA homolog, function unknown",b0530,
sfmC,1.5747918125709661,22.0,555008.0,putative periplasmic pilus chaperone,b0531,
sfmZ,1.8449168625511643,22.0,559303.0,response regulator family protein,b0535,
emrE,2.1036542043292954,23.0,563770.0,DLP12 prophage; multidrug resistance protein,b0543,
ybcK,2.664691404503541,23.0,565248.0,DLP12 prophage; putative recombinase,b0544,
ybcL,1.8115917629347862,23.0,566348.0,inactive polymorphonuclear leukocyte migration suppressor; DLP12 prophage; UPF0098 family secreted protein,b0545,
ybcM,2.544162651365146,23.0,567296.0,DLP12 prophage; putative DNA-binding transcriptional regulator,b0546,
ylcH,1.4649670021207821,23.0,567823.0,"uncharacterized protein, DLP12 prophage",b4588,
ybcN,1.3525047328279636,23.0,567921.0,DLP12 prophage; uncharacterized protein,b0547,
quuD,1.9201718448694636,23.0,569411.0,DLP12 prophage; putative antitermination protein,b0551,
essD,1.344781510292646,23.0,572928.0,DLP12 prophage; putative phage lysis protein,b0554,
borD,1.6530848561308633,23.0,574055.0,DLP12 prophage; putative lipoprotein,b0557,
ybcV,2.3609556400830907,23.0,574639.0,DLP12 prophage; uncharacterized protein,b0558,
ybcW,1.972430559522304,23.0,575488.0,DLP12 prophage; uncharacterized protein,b0559,
ylcI,1.5968157251975221,23.0,575706.0,"DUF3950 family protein, DLP12 prophage",b4589,
ybcY,1.4926041866949975,23.0,577607.0,No_gene_product,b0562,
tfaX,1.9287820225563033,23.0,578560.0,No_gene_product,b0563,
appY,2.7698624811046764,23.0,579584.0,global transcriptional activator; DLP12 prophage,b0564,
ompT,1.656703681607733,23.0,580135.0,DLP12 prophage; outer membrane protease VII; outer membrane protein 3b,b0565,
envY,1.3988451016847856,23.0,581632.0,porin thermoregulatory transcriptional activator,b0566,
ybdO,2.035188817367905,24.0,632832.0,putative DNA-binding transcriptional regulator,b0603,
ybeY,1.3420634879796065,25.0,687329.0,ssRNA-specific endoribonuclease; 16S rRNA 3' end maturation and quality control co-endoribonuclease working with RNase R; rRNA transcription antitermination factor,b0659,
fur,1.4907862005577726,26.0,705655.0,ferric iron uptake regulon transcriptional repressor; autorepressor,b0683,
uof,1.4473154562834074,26.0,706094.0,ryhB-regulated fur leader peptide,b4637,
ybfP,1.643501755515612,27.0,710867.0,lipoprotein,b0689,
ybfI,1.4507178688963485,27.0,712192.0,No_gene_product,b4636,
ybfK,2.0876910011194236,27.0,716288.0,uncharacterized protein,b4590,
ybfA,1.62946202327725,28.0,724589.0,DUF2517 family protein,b0699,
ybfB,2.3697962763685196,28.0,729231.0,putative membrane protein,b0702,
ybfC,1.8378206599622915,28.0,731136.0,putative secreted protein,b0704,
ybfQ,2.105840548636935,28.0,731900.0,No_gene_product,b4514,
ybfL,1.8016440642875042,28.0,733184.0,No_gene_product,b0705,
ybfD,1.7784915090958597,28.0,733547.0,H repeat-associated putative transposase,b0706,
ybgD,1.539822832452261,29.0,747684.0,putative fimbrial-like adhesin protein,b0719,
mngR,1.3918381257374293,30.0,760608.0,transcriptional repressor for the mannosyl-D-glycerate catabolic operon,b0730,
cydX,1.5431129898469098,30.0,769651.0,cytochrome d (bd-I) ubiquinol oxidase subunit X,b4515,
ybhM,1.5447809279248588,31.0,816248.0,BAX Inhibitor-1 family inner membrane protein,b0787,
mntS,1.4619405421264158,32.0,848384.0,"Mn(2)-response protein, MntR-repressed",b4705,
ycaN,1.336076557060611,33.0,944128.0,LysR family putative transcriptional regulator,b0900,
ycaK,1.5560423713789069,33.0,945123.0,putative NAD(P)H-dependent oxidoreductase,b0901,
elfA,1.765051713354737,34.0,993323.0,laminin-binding fimbrin subunit,b0938,
elfD,1.4865130502788648,34.0,993945.0,putative periplasmic pilin chaperone,b0939,
rmf,1.302499132932153,35.0,1011200.0,ribosome modulation factor,b0953,
cbdX,1.3042174771008899,36.0,1035900.0,putative cytochrome bd-II oxidase subunit,b4592,
cspH,1.9470101336994474,37.0,1046528.0,"stress protein, member of the CspA-family",b0989,
cspG,1.597543173356598,37.0,1047040.0,"cold shock protein homolog, cold-inducible",b0990,
yccE,2.3519392408184596,38.0,1059491.0,uncharacterized protein,b1001,
ycdT,1.944154030716824,39.0,1089536.0,"diguanylate cyclase, membrane-anchored",b1025,
ymdE,1.7675896561708755,39.0,1090960.0,No_gene_product,b1028,
ycdU,1.6546227384398324,39.0,1091584.0,putative inner membrane protein,b1029,
csgE,1.4769413481725533,40.0,1097728.0,curlin secretion specificity factor,b1039,
csgD,1.6220249437602676,40.0,1098001.0,csgBAC operon transcriptional regulator,b1040,
csgC,1.8620103535136872,40.0,1100416.0,curli assembly protein,b1043,
yceO,1.4886570788935893,41.0,1114762.0,uncharacterized protein,b1058,
bssS,1.4114740658190057,41.0,1116160.0,biofilm regulator,b1060,
yceD,1.428594733025483,42.0,1142249.0,DUF177 family protein,b1088,
rpmF,1.6884773614069322,42.0,1142822.0,50S ribosomal subunit protein L32,b1089,
ycfZ,1.4282482003262302,43.0,1175934.0,inner membrane protein,b1121,
ymfA,1.4613009881490708,43.0,1176719.0,DUF3592 family inner membrane protein,b1122,
ymfD,2.205309103073001,44.0,1192322.0,e14 prophage; putative SAM-dependent methyltransferase,b1137,
ymfE,2.56378886826877,44.0,1192988.0,e14 prophage; putative inner membrane protein,b1138,
lit,2.118768462835444,44.0,1194150.0,"T4 phage exclusion protein; cell death peptidase, e14 prophage",b1139,
intE,1.660012907631198,44.0,1196032.0,e14 prophage; putative integrase,b1140,
xisE,1.8312185934103016,44.0,1196242.0,e14 prophage; putative excisionase,b1141,
ymfI,1.682612329465,44.0,1196952.0,e14 prophage; uncharacterized protein,b1143,
ymfJ,1.7572139987556514,44.0,1197231.0,e14 prophage; uncharacterized protein,b1144,
cohE,1.7040716569869279,44.0,1198080.0,e14 prophage; repressor protein phage e14,b1145,
croE,1.819191663336576,44.0,1198592.0,e14 prophage; putative DNA-binding transcriptional regulator,b1146,
ymfL,1.465454480438964,44.0,1198723.0,e14 prophage; putative DNA-binding transcriptional regulator,b1147,
tfaP,1.8402748925206263,45.0,1203587.0,e14 prophage; uncharacterized protein,b1155,
tfaE,1.3782792859002493,45.0,1204224.0,e14 prophage; putative tail fiber assembly protein,b1156,
mcrA,1.9916696705538421,45.0,1206272.0,putative 5-methylcytosine/5-hydroxymethylcytosine-specific restriction nuclease; 5-methylcytosine DNA binding protein,b1159,
icdC,2.268710840980879,45.0,1206868.0,No_gene_product,b4519,
iraM,2.8669273001499067,45.0,1207296.0,"RpoS stabilzer during Mg starvation, anti-RssB factor",b1160,
ycgX,2.156306228806805,45.0,1208320.0,DUF1398 family protein,b1161,
bluR,1.5286492982127102,45.0,1208783.0,repressor of blue light-responsive genes,b1162,
bluF,1.7761932303283157,45.0,1210368.0,"anti-repressor for YcgE, blue light-responsive; FAD-binding; inactive c-di-GMP phosphodiesterase-like EAL domain protein",b1163,
ycgZ,2.144304672769493,45.0,1211392.0,RcsB connector protein for regulation of biofilm and acid-resistance,b1164,
ymgA,2.3081902292803957,45.0,1211523.0,RcsB connector protein for regulation of biofilm,b1165,
ariR,2.79051680056711,45.0,1211904.0,RcsB connector protein for regulation of biofilm and acid-resistance,b1166,
ymgC,3.3017602725139756,45.0,1212416.0,"Blue light, low temperature and stress induced protein",b1167,
ycgG,1.5109754189530866,45.0,1212783.0,putative membrane-anchored cyclic-di-GMP phosphodiesterase,b1168,
ymgF,1.7721698217490789,45.0,1214464.0,inner membrane division septum protein,b4520,
ymgI,2.2910380986734853,45.0,1218560.0,uncharacterized protein,b4593,
ymgJ,2.512690426271486,45.0,1218719.0,uncharacterized protein,b4594,
minE,1.4443293918857103,45.0,1219734.0,cell division topological specificity factor,b1174,
ycgJ,1.6637634614768502,45.0,1222055.0,uncharacterized protein,b1177,
pliG,1.5313180214322264,45.0,1222656.0,periplasmic inhibitor of g-type lysozyme,b1178,
hlyE,1.612031264595496,45.0,1224938.0,hemolysin E,b1182,
ldrA,1.5876874337901223,46.0,1264640.0,"toxic polypeptide, small",b4419,
ldrC,1.6390953616951784,46.0,1265693.0,"toxic polypeptide, small",b4423,
chaA,1.4574196833134054,46.0,1266204.0,calcium/sodium:proton antiporter,b1216,"frozenset({<Reaction CA2t3pp at 0x7fcfa6b2d400>, <Reaction Kt3pp at 0x7fcfa6862518>, <Reaction NAt3pp at 0x7fcfa67d2a90>})"
purU,1.4397750530279878,47.0,1283237.0,formyltetrahydrofolate hydrolase,b1232,frozenset({<Reaction FTHFD at 0x7fcfa69a6588>})
hns,1.4962580755471673,47.0,1288192.0,global DNA-binding transcriptional dual regulator H-NS,b1237,
tdk,1.7051751254082725,47.0,1288982.0,thymidine kinase/deoxyuridine kinase,b1238,"frozenset({<Reaction DURIK1 at 0x7fcfa6a86da0>, <Reaction TMDK1 at 0x7fcfa65bb3c8>})"
yciI,1.461995616922528,48.0,1305088.0,putative DGPF domain-containing enzyme,b1251,
yciE,1.7350378597224225,49.0,1308974.0,putative rubrerythrin/ferritin-like metal-binding protein,b1257,
yciF,1.5904537722447838,49.0,1309526.0,putative rubrerythrin/ferritin-like metal-binding protein,b1258,
yciG,1.3954966089806529,49.0,1310208.0,KGG family protein,b1259,
trpL,1.4456297311263384,50.0,1317294.0,trp operon leader peptide,b1265,
ymiA,1.4099855574433815,51.0,1329380.0,uncharacterized protein,b4522,
osmB,1.4885843833184984,52.0,1337366.0,osmotically and stress inducible lipoprotein,b1283,
yciZ,1.6025569822277592,52.0,1338692.0,uncharacterized protein,b4596,
ymiB,1.4060078179593147,52.0,1341052.0,uncharacterized protein,b4672,
ymjA,1.346129992524854,53.0,1351680.0,DUF2543 family protein,b1295,
puuR,1.337902386647234,53.0,1356167.0,"repressor for the divergent puu operons, putrescine inducible",b1299,
ymjD,1.4318890382180232,54.0,1385124.0,No_gene_product,b4673,
pgrR,1.5157329626242526,54.0,1386496.0,murein peptide degradation regulator,b1328,
ydaQ,1.7265304088867972,55.0,1407493.0,Rac prophage; conserved protein,b1346,
rcbA,1.987509277389016,55.0,1407787.0,,,
ralR,2.0470737085557125,55.0,1408000.0,Rac prophage; restriction alleviation protein,b1348,
racC,1.6624286448050207,55.0,1411744.0,Rac prophage; uncharacterized protein,b1351,
ydaE,2.2031969102166995,55.0,1412096.0,"conserved protein, Rac prophage",b4526,
kilR,1.8096998751150692,55.0,1412264.0,"killing protein, Rac prophage; FtsZ inhibitor protein",b1352,
sieB,2.0317051021016264,55.0,1413120.0,"phage superinfection exclusion protein, Rac prophage",b1353,
racR,1.4495451312601235,55.0,1414021.0,Rac prophage; putative DNA-binding transcriptional regulator,b1356,
ydaS,2.242851935221629,55.0,1414656.0,Rac prophage; putative DNA-binding transcriptional regulator,b1357,
trkG,2.1342013843351406,56.0,1418038.0,Rac prophage; potassium transporter subunit,b1363,frozenset({<Reaction Kt2pp at 0x7fcfa6862400>})
ynaK,1.556144809072097,56.0,1419776.0,Rac prophage; conserved protein,b1365,
tfaR,1.9330454777587602,56.0,1426667.0,Rac prophage; putative tail fiber assembly protein,b1373,
pinR,2.0821508537492432,56.0,1427456.0,Rac prophage; putative site-specific recombinase,b1374,
ynaE,3.4108941657328726,56.0,1428480.0,"cold shock protein, Rac prophage",b1375,
ttcC,1.3225050132315204,56.0,1429248.0,No_gene_product,b4638,
uspF,1.5277830306177762,56.0,1429504.0,"stress-induced protein, ATP-binding protein",b1376,
ynbG,3.2093360961105146,57.0,1459456.0,uncharacterized protein,b4674,
ydcA,1.3236382738413146,58.0,1485933.0,putative periplasmic protein,b1419,
ydcH,1.786900775543603,59.0,1492992.0,DUF465 family protein,b1426,
insP,1.3610283554324514,60.0,1497474.0,No_gene_product,b4578,
hicB,1.5686809850818322,61.0,1503764.0,antitoxin for the HicAB toxin-antitoxin system,b1438,
yncL,1.654735981270066,62.0,1511424.0,stress-induced small inner membrane enterobacterial protein,b4598,
ydcX,1.4406069582093577,62.0,1511645.0,DUF2566 family protein,b1445,
mcbR,1.644926362186777,62.0,1514518.0,"colanic acid and biofilm gene transcriptional regulator, MqsR-controlled",b1450,
yncH,2.8332538485697145,62.0,1521196.0,IPR020099 family protein,b1455,
ydcD,2.5388326453073935,62.0,1524178.0,putative immunity protein for RhsE,b1457,
yncI,1.7427965138900368,62.0,1525760.0,No_gene_product,b1459,
ydcC,1.8386685651593493,62.0,1526072.0,H repeat-associated putative transposase,b1460,
pptA,1.608301767725096,62.0,1527308.0,4-oxalocrotonate tautomerase,b1461,
yddK,2.749229202080496,63.0,1538640.0,No_gene_product,b1471,
yddL,2.026351135098393,63.0,1540096.0,No_gene_product,b1472,
yddM,1.7130588917317084,63.0,1546752.0,putative DNA-binding transcriptional regulator,b1477,
sra,1.4264570380799244,63.0,1550082.0,stationary-phase-induced ribosome-associated protein,b1480,
bdm,1.7728806835073938,63.0,1550336.0,biofilm-dependent modulation protein,b1481,
yddB,1.4407435246066642,64.0,1569503.0,putative TonB-dependent outer membrane receptor,b1495,
ydeM,1.713699068195497,64.0,1574912.0,putative YdeN-specific sulfatase-maturating enzyme,b1497,
ydeO,1.9407117421523736,64.0,1577182.0,"UV-inducible global regulator, EvgA-, GadE-dependent",b1499,
safA,2.3817956854771474,64.0,1578018.0,"two-component system connector membrane protein, EvgSA to PhoQP",b1500,
ydeT,1.599693537356769,64.0,1583109.0,No_gene_product,b1505,
yneL,1.7254109606937325,64.0,1584640.0,No_gene_product,b1506,
marB,1.5652549524556336,65.0,1614336.0,periplasmic mar operon regulator,b1532,
ydfK,3.378789525705912,66.0,1627328.0,"cold shock protein, function unknown, Qin prophage",b1544,
pinQ,1.8257941961221902,66.0,1628160.0,Qin prophage; putative site-specific recombinase,b1545,
tfaQ,1.9037907640688545,66.0,1628566.0,Qin prophage; putative tail fibre assembly protein,b1546,
ynfO,1.6649645387686955,66.0,1631232.0,"uncharacterized protein, Qin prophage",b4533,
ydfO,2.1428873911594524,66.0,1631303.0,Qin prophage; uncharacterized protein,b1549,
gnsB,3.0447120553772824,66.0,1631865.0,Qin prophage; multicopy suppressor of secG(Cs) and fabA6(Ts),b1550,
ynfN,2.4303915988537046,66.0,1632256.0,Qin prophage; cold shock-induced protein,b1551,
cspI,2.011015843565217,66.0,1632768.0,Qin prophage; cold shock protein,b1552,
ydfR,1.5363221415291919,66.0,1634310.0,Qin prophage; uncharacterized protein,b1555,
essQ,1.6293957526564886,66.0,1634816.0,Qin prophage; putative S lysis protein,b1556,
cspB,2.702796058630933,66.0,1635595.0,Qin prophage; cold shock protein,b1557,
hokD,1.556275622980211,66.0,1639424.0,Qin prophage; small toxic polypeptide,b1562,
relB,1.5506972818918614,66.0,1639936.0,antitoxin of the RelE-RelB toxin-antitoxin syste; transcriptional repressor,b1564,
ydfX,1.5681183608079174,66.0,1641614.0,No_gene_product,b1568,
dicC,1.5753532741702372,66.0,1641984.0,Qin prophage; DNA-binding transcriptional regulator for DicB,b1569,
dicA,2.170161182961397,66.0,1642496.0,Qin prophage; putative regulator for DicB,b1570,
ydfA,1.6068308380027454,66.0,1642764.0,Qin prophage; uncharacterized protein,b1571,
dicB,1.7662790108249387,66.0,1644032.0,Qin prophage; cell division inhibition protein,b1575,
ydfD,1.7768731118706402,66.0,1644050.0,Qin prophage; uncharacterized protein,b1576,
intQ,1.4452316953564606,66.0,1646592.0,No_gene_product,b1579,
speG,1.5258811396788066,66.0,1650688.0,spermidine N(1)-acetyltransferase,b1584,"frozenset({<Reaction SPMDAT2 at 0x7fcfa65f7400>, <Reaction SPMDAT1 at 0x7fcfa65f7128>})"
ynfC,1.5864701591657369,66.0,1651003.0,UPF0257 family lipoprotein,b1585,
ynfD,1.5764228458140974,66.0,1651821.0,DUF1161 family periplasmic protein,b1586,
blr,1.6626713501953412,67.0,1698816.0,beta-lactam resistance membrane protein; divisome-associated protein,b4409,
cnu,1.5018458937977168,67.0,1699328.0,nucleoid-associated oriC-binding protein; H-NS and StpA stabilizing factor,b1625,
ydhZ,1.5689137415201355,68.0,1749188.0,uncharacterized protein,b1675,
lpp,1.7163151244308605,68.0,1751677.0,murein lipoprotein,b1677,"frozenset({<Reaction ALPATG160pp at 0x7fcfa6bc4588>, <Reaction ALPATE160pp at 0x7fcfa6bc46a0>})"
ydiL,1.5393943263146572,69.0,1764871.0,putative HTH domain DNA-binding protein,b1689,
pheM,1.3841064966523628,70.0,1793482.0,phenylalanyl-tRNA synthetase operon leader peptide,b1715,
arpB,2.140349569714856,70.0,1797350.0,No_gene_product,b4494,
yniD,1.4934626602714205,70.0,1799421.0,uncharacterized protein,b4535,
ydiZ,1.5407893241082093,70.0,1801728.0,uncharacterized protein,b1724,
yniB,1.6670074768674084,70.0,1802953.0,putative inner membrane protein,b1726,
ydjO,2.550713841047867,70.0,1806585.0,uncharacterized protein,b1730,
ydjF,1.6507168187359442,71.0,1848352.0,putative DNA-binding transcriptional regulator,b1770,
yeaI,1.7758598491407058,72.0,1864641.0,putative membrane-anchored diguanylate cyclase,b1785,
yoaK,1.7834179860539707,73.0,1873029.0,inner membrane-associated protein,b4676,
yoaJ,1.531429701365721,73.0,1873152.0,inner membrane-associated protein,b4675,
yeaQ,1.49014041896557,73.0,1873408.0,UPF0410 family protein,b1795,
yoaG,1.4234846377782402,73.0,1873659.0,uncharacterized protein,b1796,
yoaC,1.9454644414743687,74.0,1888389.0,DUF1889 family protein,b1810,
yoaH,1.3725501053119809,74.0,1888808.0,UPF0181 family protein,b1811,
yobD,1.8831913212595865,75.0,1899057.0,UPF0266 family inner membrane protein,b1820,
cspC,1.586444300223531,75.0,1901568.0,"stress protein, member of the CspA-family",b1823,
yobF,1.7609986624349987,75.0,1901704.0,DUF2527 family heat-induced protein,b1824,
yebO,1.5764809212043502,75.0,1902592.0,putative inner membrane protein,b1825,
yobH,1.8044806240970113,75.0,1903181.0,uncharacterized protein,b4536,
yobI,2.306894548666693,76.0,1940371.0,uncharacterized protein,b4677,
nudB,1.3756009397689373,76.0,1942436.0,dihydroneopterin triphosphate pyrophosphatase,b1865,"frozenset({<Reaction NTPP5 at 0x7fcfa6717208>, <Reaction DNTPPA at 0x7fcfa6a793c8>})"
yecT,1.8753212214042214,77.0,1956228.0,uncharacterized protein,b1877,
uspC,1.677487790238828,78.0,1973233.0,universal stress protein,b1895,
azuC,1.5266133437740956,79.0,1981353.0,acid-inducible small membrane-associated protein,b4663,
ftnA,1.6192370399197542,79.0,1982464.0,ferritin iron storage protein (cytoplasmic),b1905,
yecF,1.4866008797057646,80.0,1989298.0,DUF2594 family protein,b1915,
yedN,2.2876604626033616,81.0,2004992.0,No_gene_product,b4495,
rcsA,1.8699913571878815,82.0,2017448.0,transcriptional regulator of colanic acid capsular biosynthesis,b1951,
yodD,1.4128246323460116,82.0,2018466.0,uncharacterized protein,b1953,
yedS,1.6025589287260074,83.0,2027531.0,No_gene_product,b4496,
yedV,1.740115367468516,83.0,2031616.0,putative sensory kinase in two-component regulatory system with YedW,b1968,
yedW,1.5035928131807055,83.0,2031632.0,response regulator family protein,b1969,
zinT,2.108494499597212,83.0,2034855.0,"zinc and cadmium binding protein, periplasmic",b1973,
yodB,1.4976666070460587,83.0,2035848.0,cytochrome b561 homolog,b1974,
yeeL,1.7463417715240628,83.0,2045952.0,No_gene_product,b4497,
yeeN,1.703747633227242,83.0,2050338.0,UPF0082 family protein,b1983,
cobU,1.4188076474066031,84.0,2058699.0,cobinamide kinase and cobinamide phosphate guanylyltransferase,b1993,"frozenset({<Reaction ACBIPGT at 0x7fcfa6c4d588>, <Reaction ADOCBIK at 0x7fcfa6c09550>})"
yoeG,1.702541099756426,84.0,2060840.0,No_gene_product,b4640,
yoeH,2.8628539872436316,84.0,2061824.0,No_gene_product,b4641,
cbtA,1.4899663669105032,85.0,2071049.0,CP4-44 prophage; toxin of the YeeV-YeeU toxin-antitoxin system,b2005,
yoeD,1.396163658505905,85.0,2072064.0,No_gene_product,b4642,
yoeB,1.7653549280238456,86.0,2082816.0,toxin of the YoeB-YefM toxin-antitoxin system,b4539,
yefM,1.9918444087756961,86.0,2082942.0,antitoxin of the YoeB-YefM toxin-antitoxin system,b2017,
hisL,2.2359636567171477,86.0,2083476.0,his operon leader peptide,b2018,
ugd,1.7335420542895725,87.0,2093056.0,UDP-glucose 6-dehydrogenase,b2028,frozenset({<Reaction UDPGD at 0x7fcfa657f320>})
wbbK,2.5075187075212737,87.0,2097152.0,lipopolysaccharide biosynthesis protein,b2032,frozenset({<Reaction O16GLCT1 at 0x7fcfa67311d0>})
wbbJ,1.5517630079712645,87.0,2097974.0,putative lipopolysaccharide biosynthesis O-acetyl transferase,b2033,frozenset({<Reaction O16AT at 0x7fcfa6724ba8>})
wbbI,2.34822636879951,87.0,2099200.0,"d-Galf:alpha-d-Glc beta-1,6-galactofuranosyltransferase",b2034,frozenset({<Reaction O16GALFT at 0x7fcfa6731048>})
wbbH,2.8011302533642817,87.0,2099540.0,O-antigen polymerase,b2035,"frozenset({<Reaction O16AP3pp at 0x7fcfa6724a90>, <Reaction O16AP1pp at 0x7fcfa6724a58>, <Reaction O16AP2pp at 0x7fcfa6724860>})"
glf,2.0926755885926216,87.0,2101248.0,"UDP-galactopyranose mutase, FAD/NAD(P)-binding",b2036,frozenset({<Reaction UDPGALM at 0x7fcfa657f160>})
wzxB,1.8523042266949408,87.0,2101817.0,putative polisoprenol-linked O-antigen transporter,b2037,frozenset({<Reaction O16AUNDtpp at 0x7fcfa6724fd0>})
rfbC,2.065158510984985,87.0,2103296.0,"dTDP-4-deoxyrhamnose-3,5-epimerase",b2038,frozenset({<Reaction TDPDRE at 0x7fcfa65a1160>})
rfbA,1.5821278328075963,87.0,2103618.0,glucose-1-phosphate thymidylyltransferase,b2039,frozenset({<Reaction G1PTT at 0x7fcfa69b3a20>})
rfbB,1.5903806638294364,87.0,2105456.0,"dTDP-glucose 4,6 dehydratase, NAD(P)-binding",b2041,frozenset({<Reaction TDPGDH at 0x7fcfa65a1400>})
yegJ,1.4551788972493263,88.0,2144665.0,uncharacterized protein,b2071,
ibsA,1.5197070310132472,88.0,2146829.0,toxic membrane protein,b4667,
ibsB,1.5526959118595702,88.0,2147200.0,toxic membrane protein,b4668,
yegZ,1.4665106279124052,89.0,2161152.0,No_gene_product,b2083,
yegR,2.0636323469543427,89.0,2161664.0,uncharacterized protein,b2085,
gatB,1.7140040566425463,90.0,2167808.0,galactitol-specific enzyme IIB component of PTS,b2093,frozenset({<Reaction GALTptspp at 0x7fcfa696c048>})
gatA,1.521684209597425,90.0,2168075.0,galactitol-specific enzyme IIA component of PTS,b2094,frozenset({<Reaction GALTptspp at 0x7fcfa696c048>})
rcnB,1.4197873239550407,91.0,2180608.0,periplasmic modulator of Ni and Co efflux,b2107,
yehA,1.52623890437955,91.0,2181120.0,putative fimbrial-like adhesin protein,b2108,
yehC,1.468243676770827,91.0,2184404.0,putative periplasmic pilin chaperone,b2110,
yehD,1.9812649558457416,91.0,2185216.0,putative fimbrial-like adhesin protein,b2111,
yehE,2.5519759827076083,91.0,2186240.0,DUF2574 family protein,b2112,
