,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
ompA,1.4385062426623103,6.0,1014468.0,outer membrane protein A (3a;II*;G;d),b0957,frozenset({<Reaction H2Otex at 0x7fcfa68f9208>})
acpP,1.7164674169949403,7.0,1147070.0,acyl carrier protein (ACP),b1094,"frozenset({<Reaction G3PAT181 at 0x7fcfa69bf048>, <Reaction AACPS6 at 0x7fcfa6c33860>, <Reaction G3PAT161 at 0x7fcfa69bf080>, <Reaction ACPPAT140 at 0x7fcfa6bf3898>, <Reaction ACPPAT180 at 0x7fcfa6bf38d0>, <Reaction AACPS3 at 0x7fcfa6c334e0>, <Reaction AACPS7 at 0x7fcfa6c33908>, <Reaction G3PAT180 at 0x7fcfa69bf128>, <Reaction AACPS4 at 0x7fcfa6c33550>, <Reaction UAGAAT at 0x7fcfa6571160>, <Reaction ACOATA at 0x7fcfa6be5d68>, <Reaction ACPPAT120 at 0x7fcfa6bf3550>, <Reaction AACPS5 at 0x7fcfa6c335c0>, <Reaction G3PAT160 at 0x7fcfa69b3dd8>, <Reaction AACPS2 at 0x7fcfa6c33208>, <Reaction ACPPAT161 at 0x7fcfa6bf3a20>, <Reaction ACPPAT181 at 0x7fcfa6bf3ac8>, <Reaction G3PAT140 at 0x7fcfa69b3ef0>, <Reaction MCOATA at 0x7fcfa67dbb00>, <Reaction ACPPAT160 at 0x7fcfa6bf3710>, <Reaction G3PAT120 at 0x7fcfa69b3f28>, <Reaction AACPS8 at 0x7fcfa6c33748>, <Reaction AACPS1 at 0x7fcfa6c33358>, <Reaction G3PAT141 at 0x7fcfa69b3f98>, <Reaction ACPPAT141 at 0x7fcfa6bf37b8>, <Reaction AACPS9 at 0x7fcfa6c333c8>})"
ldrA,1.6695415005857261,8.0,1264640.0,"toxic polypeptide, small",b4419,
ldrC,1.5862574970083578,8.0,1265693.0,"toxic polypeptide, small",b4423,
tfaR,1.762218539998595,9.0,1426667.0,Rac prophage; putative tail fiber assembly protein,b1373,
ynbG,1.2921027684043183,10.0,1459456.0,uncharacterized protein,b4674,
tfaQ,1.7452617106348283,11.0,1628566.0,Qin prophage; putative tail fibre assembly protein,b1546,
lpp,2.1366011164914593,12.0,1751677.0,murein lipoprotein,b1677,"frozenset({<Reaction ALPATG160pp at 0x7fcfa6bc4588>, <Reaction ALPATE160pp at 0x7fcfa6bc46a0>})"
rpmI,1.3707275270263093,13.0,1794058.0,50S ribosomal subunit protein L35,b1717,
wbbK,1.6942972793182525,14.0,2097152.0,lipopolysaccharide biosynthesis protein,b2032,frozenset({<Reaction O16GLCT1 at 0x7fcfa67311d0>})
wbbJ,1.5232642606021072,14.0,2097974.0,putative lipopolysaccharide biosynthesis O-acetyl transferase,b2033,frozenset({<Reaction O16AT at 0x7fcfa6724ba8>})
wbbI,1.6643814393426217,14.0,2099200.0,"d-Galf:alpha-d-Glc beta-1,6-galactofuranosyltransferase",b2034,frozenset({<Reaction O16GALFT at 0x7fcfa6731048>})
wbbH,1.6516299384759108,14.0,2099540.0,O-antigen polymerase,b2035,"frozenset({<Reaction O16AP3pp at 0x7fcfa6724a90>, <Reaction O16AP1pp at 0x7fcfa6724a58>, <Reaction O16AP2pp at 0x7fcfa6724860>})"
glf,1.486182763704403,14.0,2101248.0,"UDP-galactopyranose mutase, FAD/NAD(P)-binding",b2036,frozenset({<Reaction UDPGALM at 0x7fcfa657f160>})
wzxB,1.4822102958340966,14.0,2101817.0,putative polisoprenol-linked O-antigen transporter,b2037,frozenset({<Reaction O16AUNDtpp at 0x7fcfa6724fd0>})
rfbC,1.4522398645479542,14.0,2103296.0,"dTDP-4-deoxyrhamnose-3,5-epimerase",b2038,frozenset({<Reaction TDPDRE at 0x7fcfa65a1160>})
rfbA,1.3689124144053089,14.0,2103618.0,glucose-1-phosphate thymidylyltransferase,b2039,frozenset({<Reaction G1PTT at 0x7fcfa69b3a20>})
rfbD,1.4535015666695206,14.0,2105344.0,"dTDP-L-rhamnose synthase, NAD(P)-dependent dTDP-4-dehydrorhamnose reductase subunit",b2040,frozenset({<Reaction TDPDRR at 0x7fcfa65a1240>})
rfbB,1.433808627673443,14.0,2105456.0,"dTDP-glucose 4,6 dehydratase, NAD(P)-binding",b2041,frozenset({<Reaction TDPGDH at 0x7fcfa65a1400>})
wcaN,1.4184266918276536,14.0,2107392.0,putative regulatory subunit for GalU,b2042,
wcaM,1.345092003036741,14.0,2107982.0,colanic acid biosynthesis protein,b2043,
wcaL,1.371406748685391,14.0,2109440.0,putative glycosyl transferase,b2044,
wcaK,1.4556173453340757,14.0,2111488.0,colanic acid biosynthesis protein,b2045,frozenset({<Reaction GALKr at 0x7fcfa695aa20>})
wzxC,1.3535864601406458,14.0,2113536.0,putative colanic acid exporter,b2046,
wcaJ,1.3714810770279302,14.0,2113640.0,colanic biosynthesis UDP-glucose lipid carrier transferase,b2047,
cpsG,1.4156139423858907,14.0,2115089.0,phosphomannomutase,b2048,frozenset({<Reaction PMANM at 0x7fcfa66b8ac8>})
cpsB,1.441224706716306,14.0,2116564.0,mannose-1-phosphate guanyltransferase,b2049,frozenset({<Reaction MAN1PT2 at 0x7fcfa6849a20>})
wcaI,1.4478074559160419,14.0,2118003.0,putative glycosyl transferase,b2050,
wcaH,1.3923457454757304,14.0,2119680.0,GDP-mannose mannosyl hydrolase,b2051,frozenset({<Reaction GDPMNH at 0x7fcfa69798d0>})
wcaG,1.3776683768430031,14.0,2119705.0,bifunctional GDP-fucose synthetase: GDP-4-dehydro-6-deoxy-D-mannose epimerase/ GDP-4-dehydro-6-L-deoxygalactose reductase,b2052,"frozenset({<Reaction GDMANE at 0x7fcfa69796a0>, <Reaction GOFUCR at 0x7fcfa6954978>})"
gmd,1.3986041537738323,14.0,2121728.0,"GDP-D-mannose dehydratase, NAD(P)-binding",b2053,frozenset({<Reaction GMAND at 0x7fcfa6946be0>})
wcaF,1.417400542908751,14.0,2121820.0,putative acyl transferase,b2054,
wcaD,1.3653765796010064,14.0,2123776.0,putative colanic acid polymerase,b2056,
wcaC,1.4229841551806865,14.0,2124333.0,putative glycosyl transferase,b2057,
wcaB,1.4499870632328273,14.0,2125824.0,putative acyl transferase,b2058,
wcaA,1.3418102332192312,14.0,2126038.0,putative glycosyl transferase,b2059,
wzc,1.476052307384767,14.0,2126970.0,colanic acid production tyrosine-protein kinase; autokinase; Ugd phosphorylase,b2060,
wzb,1.6039043225890721,14.0,2129135.0,colanic acid production protein-tyrosine-phosphatase; Wzc-P dephosphorylase,b2061,
wza,1.4211384495298578,14.0,2129920.0,colanic acid export protein; outer membrane auxillary lipoprotein,b2062,
yegH,1.4246489130477762,14.0,2131382.0,inner membrane protein,b2063,
asmA,1.5075293321485788,14.0,2133239.0,suppressor of OmpF assembly mutants; putative outer membrane protein assembly factor; inner membrane-anchored periplasmic protein,b2064,
dcd,1.415022842482519,14.0,2135114.0,deoxycytidine triphosphate deaminase; dCTP deaminase,b2065,frozenset({<Reaction DCTPD at 0x7fcfa6abfd30>})
udk,1.4500535434706876,14.0,2136064.0,uridine/cytidine kinase,b2066,"frozenset({<Reaction URIK2 at 0x7fcfa6594438>, <Reaction CYTDK2 at 0x7fcfa6aa7438>})"
yegE,1.399499668831169,14.0,2138112.0,putative diguanylate cyclase,b2067,
alkA,1.5451738395003973,14.0,2140172.0,3-methyl-adenine DNA glycosylase II,b2068,
yegD,1.5179210611094167,14.0,2142208.0,Hsp70 chaperone family protein,b2069,
yegI,1.3862468045117613,14.0,2142519.0,protein kinase-related putative non-specific DNA-binding protein,b2070,
yegJ,1.4376278108792286,14.0,2144665.0,uncharacterized protein,b2071,
yegK,1.4212290861130106,14.0,2145191.0,ser/thr phosphatase-related protein,b2072,
yegL,1.3735135002085315,14.0,2146304.0,VMA domain protein,b2073,
ibsA,1.5935766602310686,14.0,2146829.0,toxic membrane protein,b4667,
ibsB,1.4488950111569157,14.0,2147200.0,toxic membrane protein,b4668,
mdtA,1.523350210586543,14.0,2148352.0,"multidrug efflux system, subunit A",b2074,
mdtB,1.4294333512998434,14.0,2148743.0,"multidrug efflux system, subunit B",b2075,
mdtD,1.3731028210846712,14.0,2154944.0,,,
baeS,1.5408350751821178,14.0,2156356.0,sensory histidine kinase in two-component regulatory system with BaeR,b2078,
baeR,1.3568101745764696,14.0,2157756.0,response regulator in two-component regulatory system with BaeS,b2079,
yegP,1.3775766688609354,14.0,2158669.0,UPF0339 family protein,b2080,
yegQ,1.4281623651844895,14.0,2159148.0,putative peptidase,b2081,
yegZ,1.4096712816731114,14.0,2161152.0,No_gene_product,b2083,
yegR,1.5124796958792004,14.0,2161664.0,uncharacterized protein,b2085,
yegS,1.4329289258701459,14.0,2162688.0,"phosphatidylglycerol kinase, metal-dependent",b2086,
gatD,1.5319028503855294,14.0,2165313.0,"galactitol-1-phosphate dehydrogenase, Zn-dependent and NAD(P)-binding",b2091,frozenset({<Reaction GLTPD at 0x7fcfa691d4e0>})
gatC,1.3705397578730965,14.0,2166784.0,No_gene_product,b2092,frozenset({<Reaction GALTptspp at 0x7fcfa696c048>})
gatB,1.4384026401000496,14.0,2167808.0,galactitol-specific enzyme IIB component of PTS,b2093,frozenset({<Reaction GALTptspp at 0x7fcfa696c048>})
gatA,1.3684279151076186,14.0,2168075.0,galactitol-specific enzyme IIA component of PTS,b2094,frozenset({<Reaction GALTptspp at 0x7fcfa696c048>})
gatZ,1.485765494774292,14.0,2168832.0,"D-tagatose 1,6-bisphosphate aldolase 2, subunit",b2095,frozenset({<Reaction TGBPA at 0x7fcfa65a1630>})
gatY,1.5244589280181167,14.0,2169828.0,"D-tagatose 1,6-bisphosphate aldolase 2, catalytic subunit",b2096,frozenset({<Reaction TGBPA at 0x7fcfa65a1630>})
fbaB,1.3331876287442859,14.0,2170990.0,fructose-bisphosphate aldolase class I,b2097,frozenset({<Reaction FBA at 0x7fcfa6a53d68>})
yegU,1.580547873813577,14.0,2173573.0,ADP-ribosylglycohydrolase family protein,b2099,
yegV,1.480651446487186,14.0,2174976.0,putative kinase,b2100,
yegW,1.4734375792038361,14.0,2175513.0,putative DNA-binding transcriptional regulator,b2101,
thiD,1.5005438302158414,14.0,2177194.0,hydroxy-methylpyrimidine kinase and hydroxy-phosphomethylpyrimidine kinase,b2103,"frozenset({<Reaction HMPK1 at 0x7fcfa689c630>, <Reaction PMPK at 0x7fcfa66b8d30>})"
thiM,1.4155454277012363,14.0,2177991.0,hydoxyethylthiazole kinase,b2104,frozenset({<Reaction HETZK at 0x7fcfa6911470>})
rcnR,1.3793518294171805,14.0,2179072.0,transcriptional repressor of rcnA,b2105,
rcnA,1.4012238808910875,14.0,2179395.0,membrane protein conferring nickel and cobalt resistance,b2106,
yehA,1.4134432849763523,14.0,2181120.0,putative fimbrial-like adhesin protein,b2108,
yehB,1.395319551488488,14.0,2181908.0,putative outer membrane protein,b2109,
yehC,1.4451003257185602,14.0,2184404.0,putative periplasmic pilin chaperone,b2110,
yehD,1.4797283112415014,14.0,2185216.0,putative fimbrial-like adhesin protein,b2111,
yehE,1.5871537668044957,14.0,2186240.0,DUF2574 family protein,b2112,
mrp,1.4553721301810765,14.0,2187264.0,antiporter inner membrane protein,b2113,
metG,1.4547040771815554,14.0,2187778.0,methionyl-tRNA synthetase,b2114,frozenset({<Reaction METTRS at 0x7fcfa6803320>})
yehH,1.4277278761389565,14.0,2189952.0,No_gene_product,b4499,
yehI,1.3823347801718349,14.0,2195456.0,DUF4132 domain-containing protein,b2118,
yehK,1.425046146345515,14.0,2197504.0,uncharacterized protein,b4541,
yehL,1.4439278626997845,14.0,2198074.0,putative hexameric AAA+ MoxR family ATPase,b2119,
yehM,1.4864019120525467,14.0,2199173.0,uncharacterized protein,b2120,
yehP,1.4067281387848858,14.0,2201600.0,VMA domain putative YehL ATPase stimulator,b2121,
yehQ,1.4675517106862952,14.0,2203648.0,No_gene_product,b2122,
yehS,1.4466608002951291,14.0,2205204.0,DUF1456 family protein,b2124,
